Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,kfold
483,70,1,50.0,2500,0,1,0,0,0,2,0,7,0,0,0,0,7,8,1915,2005,0,0,4,2,1,0.0,7,5,0,5,5,1,5.0,299.0,2.0,0.0,611.0,910.0,0,10,1,5.0,916,910,0,1826,1.0,0.0,1,1,4,1,10,7,6,1,1,0,1915.0,2,1.0,164.0,3,3,3,0,0,0,0,0,0,0,0,-1,0,6,2009,0,0,155000,0,0,2,0,4,0,50.0,4562.0,2664.0,7226.0,1.7124624624624625,inf,7226.0,1.0,0,2.0,1,96,1.0,6,90,94,4,4,5,0,0.32857142857142857,82.0,12,18.0,10,299.0,0.6714285714285714,6.0,3.6,2.5,59.1,5.372727272727274,-1
484,120,1,32.0,4500,0,-1,0,0,0,1,0,4,0,0,4,1,6,5,1998,1998,1,0,0,0,0,116.0,5,5,0,10,5,1,10.0,897.0,2.0,0.0,319.0,1216.0,0,10,1,5.0,1216,0,0,1216,1.0,0.0,2,0,2,1,5,5,10,0,-1,0,1998.0,2,2.0,402.0,5,5,3,0,125,0,0,0,0,0,0,-1,0,5,2006,0,0,164000,125,125,0,0,1,0,140.625,3648.0,4902.0,8550.0,0.7441860465116279,inf,8550.0,1.0,0,1.0,1,13,0.0,13,0,8,8,0,0,0,0.7376644736842105,134.0,10,28.0,14,897.0,0.2623355263157895,5.0,5.6,3.5,55.1,5.00909090909091,-1
485,20,0,69.0,7758,0,-1,1,0,0,2,0,9,0,0,0,1,5,7,1962,2001,0,0,3,4,1,0.0,5,7,1,5,5,1,5.0,588.0,2.0,0.0,411.0,999.0,0,7,1,5.0,999,0,0,999,1.0,0.0,1,0,3,1,7,6,10,0,-1,1,1963.0,2,1.0,264.0,5,5,3,0,132,0,0,0,0,0,0,-1,0,3,2007,0,0,132500,132,132,0,1,3,1,129.625,2997.0,8022.0,11019.0,0.3735976065818998,inf,11019.0,1.0,0,1.0,1,49,1.0,10,39,45,6,2,1,0,0.5885885885885885,132.0,12,18.0,14,588.0,0.4114114114114114,6.0,3.6,3.5,54.1,4.918181818181818,-1
486,20,0,80.0,9600,0,-1,0,0,0,0,0,11,0,0,0,1,5,7,1950,2007,0,0,1,1,1,0.0,7,5,1,5,5,1,5.0,607.0,2.0,0.0,506.0,1113.0,0,7,1,5.0,1113,0,0,1113,0.0,0.0,1,0,3,1,7,5,10,1,1,0,1950.0,2,1.0,264.0,5,5,3,0,80,120,0,0,0,0,0,-1,0,7,2009,0,0,147000,200,200,0,0,0,0,120.0,3339.0,9864.0,13203.0,0.3385036496350365,inf,13203.0,1.0,0,1.0,1,61,1.0,4,57,59,2,1,1,0,0.5453728661275831,132.0,12,18.0,14,607.0,0.4546271338724169,6.0,3.6,3.5,55.1,5.00909090909091,-1
487,20,0,79.0,10289,0,-1,0,0,0,0,0,11,0,0,0,1,5,7,1965,1965,1,0,1,1,0,168.0,5,5,1,5,5,1,5.0,836.0,2.0,0.0,237.0,1073.0,0,5,1,5.0,1073,0,0,1073,1.0,0.0,1,1,3,1,5,6,10,0,-1,0,1965.0,3,2.0,515.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,6,2007,0,0,156000,0,0,0,0,0,0,130.2405063291139,3219.0,10804.0,14023.0,0.2979452054794521,inf,14023.0,1.0,0,1.0,1,46,0.0,46,0,42,42,1,4,0,0.7791239515377446,171.66666666666666,10,18.0,16,836.0,0.22087604846225534,5.0,3.6,4.0,49.6,4.50909090909091,-1
488,20,0,70.0,12243,0,-1,1,0,0,0,0,6,0,0,0,1,5,6,1971,1971,0,0,6,4,1,0.0,5,5,1,7,5,3,5.0,998.0,2.0,0.0,486.0,1484.0,0,7,1,5.0,1484,0,0,1484,0.0,0.0,2,0,3,1,5,7,10,1,0,0,1971.0,2,2.0,487.0,5,5,3,224,0,0,0,180,0,0,0,-1,0,2,2007,0,0,175000,404,404,0,1,2,1,174.9,4452.0,12730.0,17182.0,0.3497250589159466,inf,17182.0,1.0,0,1.0,1,40,0.0,40,0,36,36,6,1,0,0.6725067385444744,162.33333333333334,10,22.0,14,998.0,0.3274932614555256,5.0,4.4,3.5,51.9,4.718181818181818,-1
489,190,0,60.0,10800,0,-1,0,0,0,2,0,7,0,0,1,2,5,4,1900,1970,0,0,2,5,1,0.0,5,3,1,5,3,1,3.0,664.0,2.0,0.0,290.0,954.0,0,5,0,3.0,1766,648,0,2414,0.0,0.0,2,0,3,2,5,10,5,1,1,0,1970.0,2,2.0,520.0,5,3,2,142,0,0,0,0,0,0,0,-1,0,5,2006,2,0,160000,142,142,0,0,4,0,180.0,5782.0,11320.0,17102.0,0.5107773851590106,inf,17102.0,1.0,0,1.5,1,111,1.0,41,70,106,36,5,1,3,0.6960167714884696,173.33333333333337,8,14.0,12,664.0,0.3039832285115304,4.0,2.8,3.0,37.8,3.436363636363636,-1
490,180,1,21.0,1526,0,-1,0,0,0,0,0,14,0,0,4,4,4,8,1970,2002,0,0,5,6,1,0.0,5,7,1,7,5,3,10.0,515.0,2.0,0.0,115.0,630.0,0,5,1,5.0,630,0,0,630,1.0,0.0,1,0,1,1,7,3,10,0,-1,0,1970.0,2,1.0,286.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,5,2009,0,0,86000,0,0,0,0,0,0,72.66666666666667,1890.0,1812.0,3702.0,1.043046357615894,inf,3702.0,1.0,0,1.2,1,41,1.0,9,32,39,7,2,1,0,0.8174603174603174,143.0,12,27.0,14,515.0,0.18253968253968253,6.0,5.4,3.5,53.9,4.9,-1
491,160,1,69.0,2665,0,-1,0,0,0,0,0,14,0,0,3,0,5,6,1976,1976,0,0,5,6,1,0.0,5,5,0,7,5,2,2.0,0.0,2.0,0.0,264.0,264.0,0,5,1,5.0,616,688,0,1304,0.0,0.0,1,1,3,1,5,4,10,1,1,2,1976.0,5,1.0,336.0,5,5,3,141,24,0,0,0,0,0,0,-1,0,6,2008,0,0,115000,165,165,0,0,0,0,129.625,2872.0,3001.0,5873.0,0.9570143285571476,inf,5873.0,1.0,0,2.0,1,35,0.0,35,0,32,32,2,5,0,0.0,168.0,10,18.0,20,0.0,1.0,5.0,3.6,5.0,50.6,4.6000000000000005,-1
492,50,0,79.0,9490,0,-1,0,0,0,0,0,11,3,0,0,2,6,7,1941,1950,0,0,2,5,1,0.0,5,5,1,5,5,1,3.0,403.0,5.5,165.0,238.0,806.0,0,5,1,3.0,958,620,0,1578,1.0,0.0,1,0,3,1,3,5,10,2,0,0,1941.0,2,1.0,240.0,5,5,3,0,0,32,0,0,0,0,3,-1,0,8,2006,0,0,133000,32,32,0,0,0,0,120.12658227848101,3962.0,9730.0,13692.0,0.4071942446043165,inf,13692.0,1.0,2,1.5,1,70,1.0,61,9,65,56,5,1,0,0.7047146401985112,120.0,10,19.5,14,568.0,0.29528535980148884,5.0,3.9,3.5,48.4,4.4,-1
493,60,0,105.0,15578,0,-1,1,0,0,2,0,17,0,0,0,0,6,5,2006,2006,0,0,0,0,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,728.0,728.0,0,7,1,5.0,728,728,0,1456,0.0,0.0,2,1,3,1,5,8,10,0,-1,0,2006.0,3,2.0,429.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,5,2006,1,2,172785,0,0,0,1,3,1,148.36190476190475,3640.0,16007.0,19647.0,0.2274005122758793,inf,19647.0,1.0,0,2.0,1,5,0.0,5,0,0,0,0,5,2,0.0,143.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,51.4,4.672727272727274,-1
494,20,0,70.0,7931,0,-1,0,0,0,0,0,11,0,0,0,1,5,6,1960,1960,0,0,4,5,1,0.0,5,5,1,5,5,1,3.0,374.0,1.0,532.0,363.0,1269.0,0,5,1,3.0,1269,0,0,1269,0.0,0.0,1,1,3,1,5,6,10,1,2,1,1964.0,2,1.0,308.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,6,2008,0,0,155000,0,0,0,0,0,0,113.3,3807.0,8239.0,12046.0,0.4620706396407331,inf,12046.0,1.0,0,1.0,1,51,0.0,51,0,48,48,2,1,0,0.7139479905437353,154.0,10,15.0,14,906.0,0.2860520094562648,5.0,3.0,3.5,46.5,4.227272727272728,-1
495,30,1,50.0,5784,0,-1,0,0,0,0,0,7,3,0,0,1,5,8,1938,1996,0,0,1,1,1,0.0,5,5,2,3,5,1,2.0,0.0,2.0,0.0,190.0,190.0,0,7,1,3.0,886,0,0,886,0.0,0.0,1,0,2,1,5,4,10,0,-1,0,1938.0,2,1.0,273.0,5,5,3,144,20,80,0,0,0,0,0,-1,0,12,2009,0,0,91300,244,244,0,0,0,0,115.68,1962.0,6057.0,8019.0,0.32392273402674593,inf,8019.0,1.0,2,1.0,1,73,1.0,15,58,71,13,1,2,0,0.0,136.5,10,13.0,14,0.0,1.0,5.0,2.6,3.5,49.1,4.463636363636363,-1
496,30,2,60.0,7879,0,-1,0,0,0,0,0,13,0,0,0,1,4,5,1920,1950,0,0,2,5,1,0.0,5,5,1,5,5,1,5.5,495.0,2.0,0.0,225.0,720.0,0,5,0,3.0,720,0,0,720,0.0,0.0,1,0,2,1,5,4,10,0,-1,3,1980.0,0,0.0,0.0,0,0,2,0,523,115,0,0,0,0,5,-1,0,11,2009,0,1,34900,638,638,0,0,0,0,131.31666666666666,2160.0,7879.0,10039.0,0.27414646528747305,inf,10039.0,1.0,0,1.0,1,91,1.0,61,30,89,59,5,1,1,0.6875,0.0,10,18.5,0,495.0,0.3125,5.0,3.7,0.0,40.7,3.7,-1
497,20,0,69.0,12692,0,-1,1,0,0,0,0,3,0,0,0,1,8,5,1992,1993,1,0,4,2,1,0.0,7,5,0,7,5,1,10.0,1231.0,2.0,0.0,1969.0,3200.0,0,10,1,5.0,3228,0,0,3228,1.0,0.0,3,0,4,1,7,10,10,1,1,0,1992.0,3,2.0,546.0,5,5,3,264,75,291,0,0,0,0,0,-1,0,5,2007,0,0,430000,630,630,0,1,2,1,129.625,9656.0,13238.0,22894.0,0.7294153195346729,inf,22894.0,1.0,0,1.0,1,19,1.0,18,1,15,14,4,5,0,0.3846875,182.0,12,25.0,16,1231.0,0.6153125,6.0,5.0,4.0,61.0,5.545454545454546,-1
498,50,0,60.0,9120,0,1,0,0,0,0,0,8,0,0,0,2,7,6,1925,1950,0,0,2,5,1,0.0,5,7,0,5,5,1,5.5,329.0,2.0,0.0,697.0,1026.0,0,10,1,5.0,1133,687,0,1820,1.0,0.0,2,0,4,1,5,8,10,0,-1,1,1925.0,2,1.0,240.0,5,5,2,0,100,0,0,0,0,0,5,-1,0,6,2008,0,0,184000,100,100,2,0,0,0,152.0,4666.0,9360.0,14026.0,0.4985042735042735,inf,14026.0,1.0,0,1.5,1,86,1.0,61,25,83,58,5,5,0,0.3206627680311891,120.0,12,18.5,14,329.0,0.6793372319688109,6.0,3.7,3.5,56.2,5.109090909090909,-1
499,20,0,65.0,7800,0,-1,0,0,0,0,0,9,0,0,0,1,5,7,1967,2004,1,0,3,3,0,89.0,5,5,0,5,5,1,5.0,450.0,2.0,0.0,414.0,864.0,0,10,1,5.0,899,0,0,899,0.0,0.0,1,0,3,1,7,5,10,0,-1,0,1967.0,5,1.0,288.0,5,5,3,64,0,0,0,0,0,0,3,-1,0,6,2009,0,0,130000,64,64,0,0,0,0,120.0,2662.0,8088.0,10750.0,0.3291295746785361,inf,10750.0,1.0,0,1.0,1,44,1.0,7,37,42,5,3,0,0,0.5208333333333334,144.0,10,18.0,20,450.0,0.4791666666666667,5.0,3.6,5.0,57.6,5.236363636363637,-1
500,20,0,70.0,7535,0,-1,1,0,0,0,0,11,0,0,0,1,5,7,1958,1985,0,0,1,1,1,0.0,5,5,1,5,5,1,3.0,111.0,1.0,279.0,522.0,912.0,0,3,1,5.0,912,0,0,912,0.0,1.0,1,0,2,1,5,5,10,0,-1,0,1958.0,5,1.0,297.0,5,5,3,12,285,0,0,0,0,0,3,0,480,6,2007,0,0,120000,297,297,0,1,2,1,107.64285714285714,2736.0,7832.0,10568.0,0.3493360572012257,inf,10568.0,1.0,0,1.0,1,53,1.0,26,27,49,22,1,1,0,0.4276315789473684,148.5,10,15.0,20,390.0,0.5723684210526315,5.0,3.0,5.0,48.0,4.363636363636363,-1
501,160,1,21.0,1890,0,-1,0,0,0,0,0,22,0,0,4,0,6,5,1973,1973,0,0,3,3,0,285.0,5,5,1,5,5,1,3.0,356.0,2.0,0.0,316.0,672.0,0,5,1,5.0,672,546,0,1218,0.0,0.0,1,1,3,1,5,7,10,0,-1,1,1973.0,2,1.0,264.0,5,5,3,144,28,0,0,0,0,0,0,-1,0,5,2007,0,0,113000,172,172,0,0,0,0,90.0,3108.0,2154.0,5262.0,1.4428969359331476,inf,5262.0,1.0,0,2.0,1,38,0.0,38,0,34,34,3,4,0,0.5297619047619048,132.0,10,16.0,14,356.0,0.4702380952380952,5.0,3.2,3.5,47.7,4.336363636363637,-1
502,60,3,75.0,9803,0,-1,0,0,0,0,0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,0.0,7,5,0,7,5,1,10.0,400.0,2.0,0.0,466.0,866.0,0,7,1,5.0,866,902,0,1768,0.0,0.0,2,1,3,1,7,7,10,0,-1,0,2005.0,3,2.0,603.0,5,5,3,0,108,0,0,0,0,0,0,-1,0,2,2008,0,0,226700,108,108,0,0,0,0,130.70666666666668,4402.0,10406.0,14808.0,0.4230251777820488,inf,14808.0,1.0,0,2.0,1,6,0.0,6,0,3,3,0,5,0,0.4618937644341801,201.0,12,25.0,16,400.0,0.5381062355658198,6.0,5.0,4.0,56.0,5.090909090909091,-1
503,20,0,70.0,9170,0,-1,0,0,0,2,0,15,1,0,0,1,5,7,1965,1965,1,0,1,1,1,0.0,5,5,1,5,5,1,5.0,698.0,10.0,96.0,420.0,1214.0,0,10,1,5.0,1214,0,0,1214,1.0,0.0,1,0,2,1,5,6,10,0,-1,1,1965.0,2,2.0,461.0,3,3,3,0,0,184,0,0,0,0,5,0,400,4,2007,0,0,140000,184,184,0,0,4,0,131.0,3642.0,9631.0,13273.0,0.3781538781019624,inf,13273.0,1.0,1,1.0,1,46,0.0,46,0,42,42,1,1,0,0.6540362438220758,153.66666666666666,10,26.0,10,794.0,0.34596375617792424,5.0,5.2,2.5,54.7,4.9727272727272736,-1
504,20,0,100.0,15602,0,-1,1,0,0,0,0,2,0,0,0,1,7,8,1959,1997,0,0,4,5,1,0.0,5,5,1,5,5,1,5.0,1247.0,2.0,0.0,254.0,1501.0,0,5,1,5.0,1801,0,0,1801,1.0,0.0,2,0,1,1,5,6,10,2,0,0,1959.0,5,2.0,484.0,5,5,3,0,54,0,0,161,0,0,5,-1,0,3,2010,0,0,289000,215,215,0,1,2,1,156.02,5103.0,16086.0,21189.0,0.31723237597911225,inf,21189.0,1.0,0,1.0,1,52,1.0,14,38,51,13,2,1,0,0.8307794803464357,161.33333333333334,10,18.0,20,1247.0,0.1692205196535643,5.0,3.6,5.0,55.6,5.054545454545455,-1
505,160,0,24.0,2308,0,-1,0,0,0,0,0,20,0,0,3,0,6,5,1974,1974,0,0,6,2,1,0.0,5,5,1,5,5,1,5.0,257.0,5.5,495.0,103.0,855.0,0,5,1,5.0,855,467,0,1322,0.0,1.0,2,1,3,1,5,6,10,1,2,0,1974.0,2,2.0,440.0,5,5,3,260,0,0,0,0,0,0,0,-1,0,6,2009,0,0,147000,260,260,0,0,0,0,96.16666666666669,3499.0,2748.0,6247.0,1.2732896652110626,inf,6247.0,1.0,0,2.0,1,37,0.0,37,0,35,35,2,1,0,0.8795321637426899,146.66666666666666,10,21.5,14,752.0,0.12046783625730995,5.0,4.3,3.5,49.8,4.5272727272727264,-1
506,90,1,60.0,7596,0,0,0,0,0,0,0,7,3,0,2,0,5,5,1952,1952,1,0,2,5,0,360.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,960.0,960.0,0,7,1,5.0,960,1000,0,1960,0.0,0.0,2,0,4,2,5,10,10,0,-1,1,1952.0,2,2.0,400.0,5,5,2,0,0,0,0,0,0,0,0,-1,0,7,2009,2,0,124500,0,0,1,0,0,0,126.6,4880.0,7996.0,12876.0,0.6103051525762881,inf,12876.0,1.0,2,2.0,1,59,0.0,59,0,57,57,5,4,3,0.0,133.33333333333334,10,15.0,14,0.0,1.0,5.0,3.0,3.5,48.5,4.409090909090909,-1
507,60,0,80.0,9554,0,-1,1,0,0,0,0,12,0,0,0,0,8,5,1993,1994,0,0,0,0,0,125.0,7,5,0,7,5,1,10.0,380.0,2.0,0.0,397.0,777.0,0,10,1,5.0,1065,846,0,1911,0.0,0.0,2,1,3,1,7,8,10,1,0,0,1993.0,3,2.0,471.0,5,5,3,182,81,0,0,0,0,0,0,-1,0,9,2006,0,0,215000,263,263,0,1,2,1,119.425,4599.0,10025.0,14624.0,0.4587531172069825,inf,14624.0,1.0,0,2.0,1,18,1.0,17,1,13,12,0,0,0,0.489060489060489,157.0,12,25.0,16,380.0,0.510939510939511,6.0,5.0,4.0,61.0,5.545454545454546,-1
508,20,3,75.0,7862,0,-1,1,0,0,0,0,5,0,0,0,1,6,5,2009,2009,0,0,0,0,1,0.0,7,5,0,7,5,1,10.0,27.0,2.0,0.0,1191.0,1218.0,0,10,1,5.0,1218,0,0,1218,0.0,0.0,2,0,2,1,7,4,10,0,-1,0,2009.0,5,2.0,676.0,5,5,3,0,102,0,0,0,0,0,0,-1,0,9,2009,1,2,208300,102,102,0,1,2,1,104.82666666666668,3654.0,8538.0,12192.0,0.4279690794096978,inf,12192.0,1.0,0,1.0,1,2,0.0,2,0,0,0,0,5,2,0.02216748768472906,225.33333333333331,12,25.0,20,27.0,0.9778325123152708,6.0,5.0,5.0,59.0,5.363636363636363,-1
509,70,1,60.0,9600,0,-1,0,0,0,0,0,7,0,0,0,0,7,9,1928,2005,2,0,1,1,1,0.0,5,10,2,5,5,1,5.5,141.0,2.0,0.0,548.0,689.0,0,10,1,5.0,689,689,0,1378,0.0,0.0,2,0,3,1,7,7,10,1,1,1,1928.0,2,2.0,360.0,5,5,2,0,0,116,0,0,0,0,0,-1,0,10,2008,0,0,161000,116,116,0,0,0,0,160.0,3445.0,9960.0,13405.0,0.3458835341365462,inf,13405.0,1.0,0,2.0,1,83,1.0,6,77,80,3,1,2,0,0.204644412191582,120.0,15,18.5,14,141.0,0.795355587808418,7.5,3.7,3.5,63.7,5.790909090909091,-1
510,20,0,80.0,9600,0,-1,0,0,0,2,0,11,0,0,0,1,5,6,1959,1959,0,0,1,1,0,132.0,5,5,1,5,5,1,5.0,991.0,2.0,0.0,50.0,1041.0,0,10,1,5.0,1041,0,0,1041,1.0,0.0,1,0,3,1,5,6,10,0,-1,0,1959.0,3,1.0,270.0,5,5,3,224,88,0,0,0,0,0,3,-1,0,7,2009,0,0,124500,312,312,0,0,4,0,120.0,3123.0,9870.0,12993.0,0.3164133738601824,inf,12993.0,1.0,0,1.0,1,52,0.0,52,0,50,50,1,4,0,0.951969260326609,135.0,10,18.0,16,991.0,0.04803073967339097,5.0,3.6,4.0,53.6,4.872727272727274,-1
511,20,0,75.0,14559,0,-1,0,0,0,0,0,11,0,0,0,1,5,7,1951,2000,1,0,2,5,2,70.0,7,5,1,5,5,1,3.0,650.0,5.5,180.0,178.0,1008.0,0,10,1,5.0,1363,0,0,1363,1.0,0.0,1,0,2,1,5,6,8,2,0,3,1951.0,2,1.0,288.0,5,5,3,324,42,0,0,168,0,0,0,0,2000,6,2009,0,0,164900,534,534,0,0,0,0,194.12,3734.0,14847.0,18581.0,0.2514986192496801,inf,18581.0,1.0,0,1.0,1,60,1.0,11,49,58,9,5,3,0,0.8234126984126984,144.0,12,19.5,14,830.0,0.1765873015873016,6.0,3.9,3.5,55.4,5.036363636363637,-1
512,120,0,40.0,6792,0,-1,1,0,0,0,0,10,0,0,3,1,7,5,2005,2006,0,0,0,0,2,94.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1368.0,1368.0,0,10,1,5.0,1368,0,0,1368,0.0,0.0,2,0,2,1,7,6,10,1,1,0,2005.0,3,2.0,474.0,5,5,3,132,35,0,0,0,0,0,0,-1,0,3,2006,1,2,202665,167,167,0,1,2,1,169.8,4104.0,7266.0,11370.0,0.564822460776218,inf,11370.0,1.0,0,1.0,1,6,1.0,5,1,1,0,0,3,2,0.0,158.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.3090909090909095,-1
513,20,0,70.0,9100,0,-1,0,0,0,2,0,11,1,0,0,1,5,5,1958,1958,0,0,0,0,1,0.0,5,5,1,5,5,1,3.0,521.0,1.0,174.0,169.0,864.0,0,5,1,5.0,864,0,0,864,1.0,0.0,1,0,3,1,5,5,10,0,-1,1,1964.0,2,2.0,624.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,7,2006,0,0,129900,0,0,0,0,4,0,130.0,2592.0,9724.0,12316.0,0.26655697243932536,inf,12316.0,1.0,1,1.0,1,53,0.0,53,0,48,48,0,1,0,0.8043981481481481,208.0,10,15.0,14,695.0,0.19560185185185186,5.0,3.0,3.5,46.5,4.227272727272728,-1
514,20,0,71.0,9187,0,-1,0,1,0,2,0,4,0,0,0,1,6,5,1983,1983,0,0,0,0,1,0.0,5,7,0,5,5,1,5.0,336.0,2.0,0.0,748.0,1084.0,0,5,1,5.0,1080,0,0,1080,0.0,0.0,1,1,3,1,5,5,10,0,-1,0,1983.0,2,2.0,484.0,5,5,3,120,0,158,0,0,0,0,0,-1,0,6,2007,0,0,134000,278,278,0,2,4,0,129.3943661971831,3244.0,9671.0,12915.0,0.3354358391066074,inf,12915.0,1.0,0,1.0,1,28,0.0,28,0,24,24,0,5,0,0.30996309963099633,161.33333333333334,12,18.0,14,336.0,0.6900369003690037,6.0,3.6,3.5,49.1,4.463636363636363,-1
515,45,0,55.0,10594,0,-1,0,0,0,0,0,2,0,0,0,3,5,5,1926,1950,0,0,2,5,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,768.0,768.0,2,3,0,5.0,789,0,0,789,0.0,0.0,1,0,2,1,5,5,10,0,-1,1,1926.0,2,1.0,200.0,10,1,3,0,0,112,0,0,0,0,3,-1,0,6,2007,0,0,96500,112,112,0,0,0,0,192.61818181818185,2346.0,10794.0,13140.0,0.21734296831573094,inf,13140.0,1.0,0,1.5,0,85,1.0,61,24,81,57,5,2,0,0.0,100.0,10,15.0,15,0.0,1.0,5.0,3.0,3.75,44.75,4.068181818181818,-1
516,20,0,94.0,12220,0,-1,0,0,0,0,0,10,0,0,0,1,10,5,2009,2009,1,0,5,6,0,305.0,10,5,1,10,5,1,10.0,1436.0,2.0,0.0,570.0,2006.0,0,10,1,5.0,2020,0,0,2020,1.0,0.0,2,1,3,1,10,9,10,1,1,0,2009.0,5,3.0,900.0,5,5,3,156,54,0,0,0,0,0,0,-1,0,9,2009,1,2,402861,210,210,0,0,0,0,130.0,6046.0,13120.0,19166.0,0.4608231707317073,inf,19166.0,1.0,0,1.0,1,2,0.0,2,0,0,0,2,4,2,0.715852442671984,225.0,15,28.0,20,1436.0,0.28414755732801594,7.5,5.6,5.0,69.1,6.281818181818181,-1
517,80,0,69.0,10448,0,-1,1,0,0,2,0,6,0,0,0,5,6,6,1972,1972,0,0,3,3,0,333.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,689.0,689.0,0,5,1,5.0,1378,741,0,2119,0.0,0.0,2,1,3,1,5,7,10,1,0,0,1972.0,3,2.0,583.0,5,5,3,0,104,0,0,0,0,0,5,-1,0,8,2009,2,1,158000,104,104,0,1,3,1,129.625,4927.0,11031.0,15958.0,0.4466503490164083,inf,15958.0,1.0,0,1.3,1,39,0.0,39,0,37,37,3,4,3,0.0,194.33333333333331,10,15.0,16,0.0,1.0,5.0,3.0,4.0,50.0,4.545454545454546,-1
518,60,0,79.0,10208,0,-1,1,0,0,0,0,3,0,0,0,0,7,5,1996,1997,0,0,0,0,0,921.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1264.0,1264.0,0,10,1,5.0,1277,1067,0,2344,0.0,0.0,2,1,3,1,7,7,10,1,0,0,1996.0,3,3.0,889.0,5,5,3,220,0,0,0,0,0,0,0,-1,0,7,2009,0,0,265000,220,220,0,1,2,1,129.21518987341773,5952.0,11097.0,17049.0,0.5363611786969451,inf,17049.0,1.0,0,2.0,1,15,1.0,14,1,13,12,0,0,0,0.0,222.25,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.3090909090909095,-1
519,60,0,69.0,9531,0,-1,1,0,0,3,0,0,0,0,0,0,6,5,1998,1998,0,0,0,0,1,0.0,5,5,0,7,5,2,10.0,706.0,2.0,0.0,88.0,794.0,0,10,1,5.0,882,914,0,1796,1.0,0.0,2,1,3,1,5,7,10,0,-1,0,1998.0,3,2.0,546.0,5,5,3,0,36,0,0,0,0,0,3,-1,0,5,2007,0,0,211000,36,36,0,1,1,1,129.625,4386.0,10077.0,14463.0,0.4352485858886573,inf,14463.0,1.0,0,2.0,1,13,0.0,13,0,9,9,0,5,0,0.8891687657430729,182.0,10,26.0,16,706.0,0.11083123425692697,5.0,5.2,4.0,55.2,5.0181818181818185,-1
520,70,0,53.0,10918,0,-1,0,0,0,0,0,2,0,0,0,0,7,9,1926,2004,2,0,1,1,1,0.0,7,5,2,7,5,1,2.0,0.0,2.0,0.0,1276.0,1276.0,0,10,1,5.0,1276,804,0,2080,0.0,0.0,1,1,3,1,7,9,10,2,1,1,1926.0,2,1.0,282.0,5,5,3,0,0,0,0,145,0,0,3,-1,0,6,2009,0,0,234000,145,145,0,0,0,0,206.0,5436.0,11200.0,16636.0,0.4853571428571429,inf,16636.0,1.0,0,2.0,1,85,1.0,7,78,83,5,1,2,0,0.0,141.0,12,17.0,14,0.0,1.0,6.0,3.4,3.5,62.9,5.718181818181818,-1
