Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities
663,20,RL,120.0,13560,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,5,5,CBlock,3,3,1,2.0,0.0,2.0,0.0,1392.0,1392.0,GasA,7,1,5.0,1392,0,0,1392,1.0,0.0,1,0,2,1,5,5,2,2,TA,Attchd,1968.0,3,2.0,576.0,5,5,3,0,0,240,0,0,0,0,0,nan,0,7,2009,WD,Normal,110000,240,240,Pave_nan,Reg_Lvl,Reg_Corner,Reg_Gtl,113.0,4176.0,14136.0,18312.0,0.29541595925297115,inf,18312.0,1.0,Norm_Norm,1.0,1,43,0.0,43,0,41,41,Wd Sdng_Wd Sdng,CBlock_BrkFace,Normal_WD,0.0,192.0,10,11.0,16,0.0,1.0,5.0,2.2,4.0,41.2,3.7454545454545456
664,85,RL,90.0,10012,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,7,5,3,3.0,920.0,5.5,180.0,38.0,1138.0,GasA,5,1,5.0,1181,0,0,1181,1.0,0.0,2,0,3,1,5,6,10,0,nan,Detchd,1974.0,3,2.0,588.0,5,5,3,0,0,180,0,0,0,0,3,nan,0,4,2008,WD,Normal,137500,180,180,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,111.24444444444444,3500.0,10600.0,14100.0,0.330188679245283,inf,14100.0,1.0,Norm_Norm,1.2,1,39,0.0,39,0,36,36,Plywood_Plywood,CBlock_None,Normal_WD,0.9666080843585237,196.0,10,23.5,16,1100.0,0.033391915641476276,5.0,4.7,4.0,47.7,4.336363636363637
665,20,RL,49.0,20896,Pave,nan,IReg,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,10,5,2,10.0,1721.0,2.0,0.0,356.0,2077.0,GasA,10,1,5.0,2097,0,0,2097,1.0,0.0,1,1,1,1,10,8,10,1,Ex,Attchd,2005.0,5,3.0,1134.0,5,5,3,192,267,0,0,0,0,0,0,nan,0,1,2006,New,Partial,423000,459,459,Pave_nan,IReg_Lvl,RARE,IReg_Gtl,426.44897959183675,6271.0,22030.0,28301.0,0.2846572855197458,inf,28301.0,1.0,RARE,1.0,1,6,1.0,5,1,1,0,VinylSd_VinylSd,PConc_None,Partial_New,0.8285989407799711,283.5,12,29.0,20,1721.0,0.17140105922002888,6.0,5.8,5.0,65.8,5.9818181818181815
666,60,RL,106.0,11194,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1406.0,1406.0,GasA,10,1,5.0,1454,482,0,1936,0.0,0.0,2,1,3,1,7,7,10,1,TA,Attchd,2000.0,3,2.0,504.0,5,5,3,188,124,0,0,0,0,0,0,nan,0,11,2006,WD,Normal,230500,312,312,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,105.60377358490567,5278.0,11698.0,16976.0,0.4511882373055223,inf,16976.0,1.0,Norm_Norm,2.0,1,11,0.0,11,0,6,6,VinylSd_VinylSd,PConc_BrkFace,Normal_WD,0.0,168.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.3999999999999995
667,60,RL,,18450,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Rare_roof,Tar&Grv,Plywood,Plywood,RARE,113.0,5,7,CBlock,7,5,1,1.0,187.0,5.5,723.0,111.0,1021.0,GasA,5,1,5.0,1465,915,0,2380,0.0,0.0,2,1,3,1,5,7,1,1,Po,RARE,1965.0,2,2.0,596.0,5,5,3,0,265,0,0,0,0,0,0,nan,0,8,2007,WD,RARE,129000,265,265,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,,5781.0,19046.0,24827.0,0.30352829990549196,inf,24827.0,1.0,Norm_Norm,2.0,1,46,1.0,32,14,42,28,Plywood_Plywood,RARE,RARE_WD,0.89128305582762,198.66666666666666,12,19.5,14,910.0,0.10871694417238002,6.0,3.9,3.5,41.4,3.7636363636363637
668,20,RL,65.0,8125,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,5,5,PConc,7,5,1,10.0,1138.0,2.0,0.0,270.0,1408.0,GasA,10,1,5.0,1679,0,0,1679,1.0,0.0,2,0,3,1,7,7,10,1,Fa,Attchd,1994.0,3,2.0,575.0,5,5,3,224,42,0,0,0,0,0,0,nan,0,10,2008,WD,Normal,193500,266,266,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,125.0,4766.0,8700.0,13466.0,0.547816091954023,inf,13466.0,1.0,Norm_Norm,1.0,1,17,1.0,13,4,14,10,HdBoard_HdBoard,PConc_BrkFace,Normal_WD,0.8082386363636364,191.66666666666666,10,25.0,16,1138.0,0.19176136363636365,5.0,5.0,4.0,58.0,5.2727272727272725
669,20,RL,,14175,Pave,nan,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,5,5,CBlock,5,5,1,5.5,988.0,2.0,0.0,200.0,1188.0,GasA,7,1,5.0,1437,0,0,1437,1.0,0.0,1,1,3,1,5,6,6,1,TA,Detchd,1999.0,2,2.0,576.0,5,5,3,304,0,0,0,0,0,0,0,nan,0,11,2006,WD,Normal,168000,304,304,Pave_nan,Reg_Bnk,Reg_Corner,RARE,,4062.0,14751.0,18813.0,0.27537116127720157,inf,18813.0,1.0,Norm_Norm,1.0,1,55,1.0,24,31,50,19,RARE,CBlock_None,Normal_WD,0.8316498316498316,192.0,10,18.5,14,988.0,0.16835016835016836,5.0,3.7,3.5,47.2,4.290909090909091
670,30,RL,80.0,11600,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,RARE,3,5,1,2.0,0.0,2.0,0.0,700.0,700.0,GasA,10,1,5.0,1180,0,0,1180,0.0,0.0,1,0,2,1,3,5,10,1,Gd,Detchd,1922.0,2,1.0,252.0,5,3,3,0,0,67,0,0,0,0,0,nan,0,7,2006,WD,Normal,137500,67,67,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,145.0,3060.0,11852.0,14912.0,0.2581842726965913,inf,14912.0,1.0,Norm_Norm,1.0,1,89,1.0,61,28,84,56,MetalSd_MetalSd,RARE_None,Normal_WD,0.0,126.0,10,13.0,12,0.0,1.0,5.0,2.6,3.0,48.6,4.418181818181818
671,60,RL,64.0,8633,Pave,nan,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,10.0,193.0,2.0,0.0,545.0,738.0,GasA,10,1,5.0,738,738,0,1476,1.0,0.0,2,1,3,1,7,7,10,0,nan,Attchd,2005.0,5,2.0,540.0,5,5,3,100,35,0,0,0,0,0,0,nan,0,2,2009,WD,Normal,173500,135,135,Pave_nan,Reg_Lvl,RARE,Reg_Gtl,134.890625,3690.0,9173.0,12863.0,0.4022675242559686,inf,12863.0,1.0,Norm_Norm,2.0,1,6,0.0,6,0,4,4,VinylSd_VinylSd,PConc_None,Normal_WD,0.26151761517615174,180.0,12,25.0,20,193.0,0.7384823848238482,6.0,5.0,5.0,59.0,5.363636363636363
672,70,RH,54.0,6629,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Rare_roof,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,7,RARE,5,5,1,3.0,551.0,2.0,0.0,121.0,672.0,GasA,5,0,5.0,697,672,0,1369,1.0,0.0,2,0,3,1,5,6,10,0,nan,Detchd,1930.0,2,1.0,300.0,5,5,3,147,0,0,0,0,0,0,0,nan,0,7,2009,WD,Normal,103600,147,147,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,122.75925925925925,3410.0,6929.0,10339.0,0.492134507143888,inf,10339.0,1.0,RARE,2.0,1,86,1.0,61,25,84,59,Wd Sdng_Wd Sdng,RARE_None,Normal_WD,0.8199404761904762,150.0,12,16.0,14,551.0,0.1800595238095238,6.0,3.2,3.5,49.7,4.5181818181818185
673,20,RL,,11250,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,7,5,CBlock,7,5,1,5.0,767.0,2.0,0.0,441.0,1208.0,GasA,5,1,5.0,1208,0,0,1208,1.0,0.0,1,1,3,1,5,6,10,1,TA,Attchd,1977.0,3,2.0,546.0,5,5,3,198,42,0,0,0,0,0,0,nan,0,6,2006,WD,Normal,165000,240,240,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,,3624.0,11796.0,15420.0,0.3072227873855544,inf,15420.0,1.0,Norm_Norm,1.0,1,34,0.0,34,0,29,29,Plywood_Plywood,CBlock_None,Normal_WD,0.6349337748344371,182.0,12,20.0,16,767.0,0.3650662251655629,6.0,4.0,4.0,52.0,4.7272727272727275
674,20,RL,110.0,14442,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,5,5,PConc,5,5,1,10.0,1186.0,2.0,0.0,291.0,1477.0,GasA,10,1,5.0,1839,0,0,1839,1.0,0.0,2,0,3,1,7,7,10,2,TA,Attchd,1957.0,5,2.0,416.0,5,5,3,0,87,0,0,200,0,0,0,nan,0,6,2007,WD,Normal,257500,287,287,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,131.29090909090908,5155.0,14858.0,20013.0,0.3469511374343788,inf,20013.0,1.0,Norm_Norm,1.0,1,54,1.0,7,47,50,3,RARE,PConc_BrkFace,Normal_WD,0.8029790115098172,138.66666666666666,10,23.0,20,1186.0,0.1970209884901828,5.0,4.6,5.0,61.6,5.6000000000000005
675,20,RL,80.0,9200,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,5,5,1,5.5,892.0,2.0,0.0,244.0,1136.0,GasA,5,1,5.0,1136,0,0,1136,1.0,0.0,1,0,3,1,5,5,10,1,Gd,Attchd,1965.0,3,1.0,384.0,5,5,3,426,0,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,140000,426,426,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,115.0,3408.0,9584.0,12992.0,0.3555926544240401,inf,12992.0,1.0,Norm_Norm,1.0,1,46,0.0,46,0,43,43,HdBoard_HdBoard,CBlock_None,Normal_WD,0.7852112676056338,192.0,10,18.5,16,892.0,0.2147887323943662,5.0,3.7,4.0,50.7,4.609090909090909
676,160,RL,24.0,2289,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,RARE,None,0.0,5,5,CBlock,5,5,1,5.0,311.0,2.0,0.0,544.0,855.0,GasA,5,1,5.0,855,586,0,1441,0.0,0.0,2,1,3,1,5,7,10,1,TA,Attchd,1978.0,2,2.0,440.0,5,5,3,28,0,0,0,0,0,0,0,nan,0,4,2009,WD,Normal,148500,28,28,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,95.375,3737.0,2729.0,6466.0,1.369366068156834,inf,6466.0,1.0,Norm_Norm,2.0,1,33,0.0,33,0,31,31,RARE,CBlock_None,Normal_WD,0.36374269005847953,146.66666666666666,10,18.0,14,311.0,0.6362573099415205,5.0,3.6,3.5,50.1,4.554545454545455
677,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,RARE,RARE,None,0.0,5,5,RARE,5,3,1,2.0,0.0,2.0,0.0,1095.0,1095.0,GasW,3,0,5.0,1095,679,0,1774,1.0,0.0,2,0,4,2,5,8,6,0,nan,RARE,1920.0,2,3.0,779.0,3,3,2,0,0,90,0,0,0,0,0,nan,0,5,2006,WD,Normal,87000,90,90,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,160.0,4643.0,10379.0,15022.0,0.4473456016957318,inf,15022.0,1.0,Norm_Norm,2.0,1,111,1.0,61,50,106,56,RARE_RARE,RARE_None,Normal_WD,0.0,194.75,10,13.0,10,0.0,1.0,5.0,2.6,2.5,35.1,3.190909090909091
678,30,RL,52.0,9022,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,RARE,5,5,1,2.0,0.0,2.0,0.0,768.0,768.0,GasA,10,1,5.0,792,0,0,792,0.0,0.0,1,0,2,1,7,5,10,0,nan,Detchd,1924.0,2,1.0,240.0,3,3,2,316,0,120,0,0,0,0,0,nan,0,5,2009,WD,Normal,109500,436,436,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,173.5,2352.0,9262.0,11614.0,0.25394083351328006,inf,11614.0,1.0,Norm_Norm,1.0,1,87,1.0,5,82,85,3,VinylSd_VinylSd,RARE_None,Normal_WD,0.0,120.0,12,15.0,10,0.0,1.0,6.0,3.0,2.5,56.5,5.136363636363637
679,20,RL,80.0,11844,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,RARE,464.0,7,5,PConc,10,5,2,2.0,0.0,2.0,0.0,2046.0,2046.0,GasA,10,1,5.0,2046,0,0,2046,0.0,0.0,2,1,3,1,7,7,10,1,Gd,Attchd,2008.0,5,3.0,834.0,5,5,3,322,82,0,0,0,0,0,0,nan,0,7,2009,New,Partial,372500,404,404,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,148.05,6138.0,12678.0,18816.0,0.4841457643161382,inf,18816.0,1.0,Norm_Norm,1.0,1,3,0.0,3,0,1,1,VinylSd_VinylSd,RARE,Partial_New,0.0,208.5,12,21.0,20,0.0,1.0,6.0,4.2,5.0,61.2,5.5636363636363635
680,20,RL,,9945,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,5,5,CBlock,5,5,1,5.5,827.0,2.0,0.0,161.0,988.0,GasA,5,1,5.0,988,0,0,988,1.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1963.0,2,2.0,572.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,10,2007,WD,Normal,128500,0,0,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,,2964.0,10517.0,13481.0,0.28182941903584674,inf,13481.0,1.0,Norm_Norm,1.0,1,50,0.0,50,0,46,46,Wd Sdng_Wd Sdng,CBlock_BrkFace,Normal_WD,0.8370445344129555,190.66666666666666,10,18.5,14,827.0,0.16295546558704455,5.0,3.7,3.5,47.2,4.290909090909091
681,120,RL,50.0,8012,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,7,5,1,3.0,543.0,3.0,119.0,261.0,923.0,GasA,5,1,5.0,923,0,0,923,0.0,0.0,2,0,2,1,5,5,10,1,TA,Attchd,1980.0,3,1.0,264.0,5,5,3,80,0,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,143000,80,80,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,160.24,2769.0,8276.0,11045.0,0.3345819236346061,inf,11045.0,1.0,Norm_Norm,1.0,1,31,0.0,31,0,30,30,Plywood_Plywood,CBlock_None,Normal_WD,0.7172264355362947,132.0,10,19.0,16,662.0,0.28277356446370533,5.0,3.8,4.0,49.8,4.527272727272727
682,50,RH,55.0,4500,Pave,Pave,IReg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,RARE,None,0.0,5,5,RARE,5,5,1,5.5,182.0,2.0,0.0,611.0,793.0,GasA,10,1,5.0,848,672,0,1520,0.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1968.0,2,1.0,281.0,5,5,3,0,0,56,0,0,0,0,0,nan,0,7,2009,WD,RARE,159434,56,56,Pave_Pave,IReg_Bnk,IReg_Inside,IReg_Gtl,81.81818181818181,3833.0,4781.0,8614.0,0.8017151223593391,inf,8614.0,1.0,Norm_Norm,1.5,1,79,1.0,11,68,77,9,RARE,RARE_None,RARE_WD,0.22950819672131148,140.5,10,18.5,14,182.0,0.7704918032786885,5.0,3.7,3.5,52.2,4.745454545454546
683,120,RL,,2887,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,PConc,7,5,2,10.0,1003.0,2.0,0.0,288.0,1291.0,GasA,10,1,5.0,1291,0,0,1291,1.0,0.0,1,0,2,1,7,6,10,1,Gd,Attchd,1996.0,2,2.0,431.0,5,5,3,307,0,0,0,0,0,0,0,nan,0,11,2008,WD,Normal,173000,307,307,Pave_nan,Reg_HLS,Reg_Inside,Reg_Gtl,,3873.0,3318.0,7191.0,1.167269439421338,inf,7191.0,1.0,Norm_Norm,1.0,1,15,1.0,14,1,12,11,Wd Sdng_Wd Sdng,PConc_None,Normal_WD,0.7769171185127808,143.66666666666666,10,26.0,14,1003.0,0.22308288148721922,5.0,5.2,3.5,57.7,5.245454545454546
684,20,RL,90.0,11248,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,RARE,215.0,7,5,PConc,7,5,3,10.0,1059.0,2.0,0.0,567.0,1626.0,GasA,10,1,5.0,1668,0,0,1668,1.0,0.0,2,0,3,1,7,7,10,1,TA,Attchd,2002.0,5,3.0,702.0,5,5,3,257,45,0,0,0,0,0,0,nan,0,7,2007,WD,Normal,285000,302,302,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,124.97777777777777,4962.0,11950.0,16912.0,0.4152301255230125,inf,16912.0,1.0,Norm_Norm,1.0,1,9,0.0,9,0,5,5,VinylSd_VinylSd,RARE,Normal_WD,0.6512915129151291,175.5,12,27.0,20,1059.0,0.34870848708487084,6.0,5.4,5.0,63.4,5.763636363636364
685,60,RL,58.0,16770,Pave,nan,IReg,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1195.0,1195.0,GasA,7,1,5.0,1195,644,0,1839,0.0,0.0,2,1,4,1,5,7,10,0,nan,Attchd,1998.0,5,2.0,486.0,5,5,3,0,81,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,221000,81,81,Pave_nan,IReg_Lvl,RARE,IReg_Gtl,289.13793103448273,4873.0,17256.0,22129.0,0.2823945294390357,inf,22129.0,1.0,Norm_Norm,2.0,1,13,0.0,13,0,12,12,VinylSd_VinylSd,PConc_BrkFace,Normal_WD,0.0,162.0,12,17.0,20,0.0,1.0,6.0,3.4,5.0,53.4,4.8545454545454545
686,160,RL,,5062,Pave,nan,IReg,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,7,5,CBlock,7,5,2,10.0,828.0,1.0,182.0,180.0,1190.0,GasA,7,1,5.0,1190,900,0,2090,1.0,0.0,2,0,3,1,7,6,8,1,TA,Attchd,1984.0,5,2.0,577.0,5,5,3,219,0,0,0,0,0,0,0,nan,0,9,2007,WD,Normal,207500,219,219,Pave_nan,IReg_Lvl,RARE,IReg_Gtl,,5370.0,5639.0,11009.0,0.9522965064727789,inf,11009.0,1.0,Norm_Norm,2.0,1,27,0.0,27,0,23,23,HdBoard_HdBoard,CBlock_None,Normal_WD,0.8487394957983193,192.33333333333334,12,25.0,20,1010.0,0.15126050420168066,6.0,5.0,5.0,56.0,5.090909090909091
687,60,FV,84.0,10207,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,874.0,874.0,GasA,10,1,5.0,874,887,0,1761,0.0,0.0,3,0,3,1,7,7,10,0,nan,Attchd,2007.0,5,2.0,578.0,5,5,3,144,105,0,0,0,0,0,0,nan,0,8,2007,New,Partial,227875,249,249,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,121.51190476190476,4396.0,10785.0,15181.0,0.4076031525266574,inf,15181.0,1.0,Norm_Norm,2.0,1,4,0.0,4,0,0,0,VinylSd_VinylSd,PConc_None,Partial_New,0.0,192.66666666666666,12,17.0,20,0.0,1.0,6.0,3.4,5.0,59.4,5.3999999999999995
688,160,FV,,5105,Pave,nan,IReg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,7,5,PConc,7,5,1,10.0,239.0,2.0,0.0,312.0,551.0,GasA,10,1,5.0,551,551,0,1102,0.0,0.0,2,1,2,1,7,4,10,0,nan,Detchd,2004.0,2,2.0,480.0,5,5,3,0,60,0,0,0,0,0,0,nan,0,3,2007,WD,Normal,148800,60,60,Pave_nan,IReg_Lvl,RARE,IReg_Gtl,,2755.0,5585.0,8340.0,0.4932855863921218,inf,8340.0,1.0,Norm_Norm,2.0,1,7,0.0,7,0,3,3,MetalSd_MetalSd,PConc_None,Normal_WD,0.4337568058076225,160.0,12,25.0,14,239.0,0.5662431941923775,6.0,5.0,3.5,58.5,5.318181818181818
689,20,RL,60.0,8089,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,7,5,PConc,7,5,3,10.0,945.0,2.0,0.0,474.0,1419.0,GasA,10,1,5.0,1419,0,0,1419,1.0,0.0,2,0,2,1,7,7,10,1,Gd,Attchd,2007.0,3,2.0,567.0,5,5,3,140,0,0,0,0,0,0,0,nan,0,10,2007,New,Partial,392000,140,140,Pave_nan,Reg_HLS,Reg_Inside,Reg_Gtl,134.81666666666666,4257.0,8656.0,12913.0,0.49179759704251386,inf,12913.0,1.0,Norm_Norm,1.0,1,4,0.0,4,0,0,0,MetalSd_MetalSd,PConc_BrkFace,Partial_New,0.6659619450317125,189.0,12,27.0,16,945.0,0.33403805496828753,6.0,5.4,4.0,62.4,5.672727272727273
690,120,RL,61.0,7577,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,RARE,256.0,7,5,PConc,7,5,3,5.0,20.0,2.0,0.0,1342.0,1362.0,GasA,10,1,5.0,1362,0,0,1362,0.0,0.0,2,0,2,1,7,6,10,1,Gd,Attchd,2005.0,3,2.0,460.0,5,5,3,192,28,0,0,0,0,0,0,nan,0,6,2007,WD,Normal,194700,220,220,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,124.21311475409836,4086.0,8037.0,12123.0,0.5083986562150056,inf,12123.0,1.0,Norm_Norm,1.0,1,6,1.0,5,1,2,1,VinylSd_VinylSd,RARE,Normal_WD,0.014684287812041116,153.33333333333334,12,22.0,16,20.0,0.9853157121879589,6.0,4.4,4.0,58.4,5.309090909090909
691,120,RM,,4426,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,7,5,PConc,7,5,4,10.0,697.0,2.0,0.0,151.0,848.0,GasA,10,1,5.0,848,0,0,848,1.0,0.0,1,0,1,1,7,3,10,1,TA,Attchd,2004.0,3,2.0,420.0,5,5,3,149,0,0,0,0,0,0,0,nan,0,5,2008,WD,Normal,141000,149,149,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,,2544.0,4846.0,7390.0,0.5249690466364012,inf,7390.0,1.0,Norm_Norm,1.0,1,7,0.0,7,0,4,4,VinylSd_VinylSd,PConc_BrkFace,Normal_WD,0.8219339622641509,140.0,12,28.0,16,697.0,0.17806603773584906,6.0,5.6,4.0,59.6,5.418181818181818
