Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,LivLotRatio,Spaciousness,PorchTypes,indoor_Cluster,outdoor_Cluster,in_out_Cluster,Ext_Q_Cd_Cluster,Bmt_Ql_Cd_Cluster,Bmt_F_A_Cluster,Gar_Q_Cd_Cluster,All_Q_Cluster,Cen_indoor_0,Cen_indoor_1,Cen_indoor_2,Cen_indoor_3,Cen_outdoor_0,Cen_outdoor_1,Cen_outdoor_2,Cen_outdoor_3,Cen_in_out_0,Cen_in_out_1,Cen_in_out_2,Cen_in_out_3,Cen_All_Q_0,Cen_All_Q_1,Cen_All_Q_2,Cen_All_Q_3,SalePrice
587,30,0,55.0,10267,0,-1,0,0,0,0,0,8,6,0,0,1,6,7,1918,2000,0,0,4,2,1,0.0,5,7,2,5,7,2,5.5,210.0,5.0,606.0,0.0,816.0,0,10,1,5.0,838,0,0,838,1.0,0.0,1,0,2,1,3,5,10,0,-1,1,1961.0,5,1.0,275.0,5,5,2,0,0,112,0,0,0,0,3,-1,0,5,2008,0,0,112,112,0,0,0,0,186.67272727272731,2492.0,10542.0,13034.0,0.2363877822045153,inf,13034.0,1.0,2,1.0,1,93,1.0,11,82,90,8,4,2,0,1.0,137.5,12,24.5,20,816.0,0.0,6.0,4.9,5.0,56.9,5.172727272727274,0.08162072659978573,167.6,1,0,0,0,2,1,1,2,1,0.7002720741363349,4.330748711417887,2.168804907116544,3.210147288439825,0.3634139312018003,2.44539010392372,1.062971942509246,19.469870570842637,0.8439357313251608,3.373626930510253,3.5474424194635574,19.82816765147136,5.3711692515338845,3.2812666033805273,3.989070389368352,3.8915117030916915,130000
588,85,0,74.0,8740,0,-1,1,0,0,0,0,9,0,0,0,4,5,6,1982,1982,1,0,3,3,1,0.0,5,5,1,5,5,3,5.0,672.0,2.0,0.0,168.0,840.0,0,5,1,5.0,860,0,0,860,1.0,0.0,1,0,2,1,5,4,10,0,-1,1,1996.0,2,2.0,528.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,7,2009,0,0,0,0,0,1,2,1,118.10810810810813,2560.0,9268.0,11828.0,0.2762192490289167,inf,11828.0,1.0,0,1.2,1,29,0.0,29,0,27,27,3,1,0,0.8,176.0,10,20.0,14,672.0,0.2,5.0,4.0,3.5,48.5,4.409090909090909,0.09839816933638444,215.0,0,0,2,0,1,3,3,1,1,0.6179397900028638,4.2726704774099495,2.144769594928778,3.121007258789886,1.4049362103276128,1.4392824527268635,0.13821993155528506,19.623999103419365,1.0611616625841631,3.119076483781767,3.118791604765107,19.963232910362237,3.859656050422484,1.0014888773137727,4.11147037082399,2.773572034098777,137000
589,20,0,65.0,25095,0,-1,1,2,0,0,2,19,0,0,0,1,5,8,1968,2003,2,5,2,5,1,0.0,5,5,1,5,5,4,10.0,1324.0,2.0,0.0,113.0,1437.0,0,10,1,5.0,1473,0,0,1473,2.0,0.0,1,0,1,1,10,5,10,2,1,0,1968.0,2,1.0,452.0,5,5,3,0,48,0,0,60,0,0,0,-1,0,6,2009,0,2,108,108,0,4,2,2,386.07692307692315,4383.0,25547.0,29930.0,0.17156613300974674,inf,29930.0,1.0,0,1.0,1,43,1.0,8,35,41,6,5,1,3,0.9213639526791928,226.0,10,26.0,14,1324.0,0.07863604732080724,5.0,5.2,3.5,63.7,5.790909090909091,0.058696951583980875,294.6,2,3,1,2,1,2,2,1,3,1.8346935202384504,3.25003266235287,2.7589060303660173,0.7291379067961357,2.4040036532356233,2.0019109765748997,2.015074747512333,17.555239392930442,3.0078424760175526,3.382644745464174,1.9530804551690162,17.60844967954684,6.694885874033018,5.495036471966362,4.4252031497296445,4.306386607950917,143000
590,40,1,50.0,9100,0,-1,0,0,0,0,0,8,6,3,0,1,5,6,1930,1960,0,0,0,0,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,742.0,742.0,0,5,1,3.0,779,0,156,935,0.0,0.0,1,0,2,1,5,4,10,0,-1,1,1988.0,2,1.0,308.0,5,5,1,0,0,0,0,0,0,0,0,0,600,8,2008,0,0,0,0,0,0,0,0,182.0,2456.0,9408.0,11864.0,0.2610544217687075,76.05128205128206,11708.0,0.9868509777478084,2,1.0,1,81,1.0,51,30,78,48,0,2,0,0.0,154.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,45.5,4.136363636363637,0.10274725274725274,194.75,0,0,0,0,1,3,0,1,0,0.7954907148899255,4.278145005875561,2.0521840774601974,3.31288465745793,0.4045128260084658,2.34103510155871,0.903316535937931,19.608446120091337,0.7431755672034175,3.2496995428626154,3.5814448767837974,19.978997275047863,1.2278462359831623,3.8648092110776187,5.721146758830938,4.667871441233782,79500
591,60,0,64.0,8320,0,-1,0,0,0,0,0,0,0,0,0,0,7,5,2004,2004,0,0,0,0,1,0.0,7,5,0,7,5,1,10.0,490.0,2.0,0.0,280.0,770.0,0,10,1,5.0,770,812,0,1582,0.0,0.0,2,1,3,1,7,6,10,0,-1,0,2004.0,3,2.0,520.0,5,5,3,0,45,0,0,0,0,0,0,-1,0,9,2008,0,0,45,45,0,0,0,0,130.0,3934.0,8840.0,12774.0,0.4450226244343891,inf,12774.0,1.0,0,2.0,1,7,0.0,7,0,4,4,0,5,0,0.6363636363636364,173.33333333333337,12,25.0,16,490.0,0.3636363636363637,6.0,5.0,4.0,59.0,5.363636363636363,0.19014423076923076,263.6666666666667,1,2,2,1,0,2,3,3,2,2.2658918082939206,2.4910582902490885,0.33447279561514753,3.485686907847956,1.3654598250747663,1.4999812312732348,0.14925370279992276,19.677412906907175,2.0113424227519445,1.1772922198327178,3.445567043509885,19.99765741997535,5.116284721612833,2.9447517885353953,1.8119462711938026,3.584923665595884,185900
592,60,0,97.0,13478,0,-1,1,0,0,2,0,10,0,0,0,0,10,5,2008,2008,0,0,5,6,2,420.0,10,5,0,10,5,4,10.0,1338.0,2.0,0.0,384.0,1722.0,0,10,1,5.0,1728,568,0,2296,1.0,0.0,2,1,3,1,10,10,10,1,1,2,2008.0,3,3.0,842.0,5,5,3,382,274,0,0,0,0,0,0,-1,0,6,2009,2,0,656,656,0,1,3,1,138.94845360824743,6314.0,14320.0,20634.0,0.4409217877094972,inf,20634.0,1.0,0,2.0,1,3,0.0,3,0,1,1,2,3,3,0.7770034843205574,210.5,15,31.0,16,1338.0,0.2229965156794425,7.5,6.2,4.0,68.7,6.245454545454546,0.1703516842261463,229.6,2,3,1,2,3,2,2,3,2,3.7706146855512563,2.0117958259623014,3.471293243924019,1.8020771231699306,2.9410007959459,0.33137971151549916,1.660923767978556,19.07383140777022,4.467599153581171,3.071823244772482,2.037880193757194,19.104070622936465,7.953701608958777,6.691229736694481,3.318589314226703,5.883045076393901,451950
593,20,0,60.0,6600,0,-1,0,0,0,0,0,4,0,0,0,1,5,8,1982,2003,0,0,3,3,1,0.0,5,7,0,5,7,1,10.0,816.0,2.0,0.0,0.0,816.0,0,10,1,5.0,816,0,0,816,1.0,0.0,1,0,2,1,5,4,10,0,-1,1,1985.0,5,2.0,816.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,6,2008,0,0,0,0,0,0,0,0,110.0,2448.0,7416.0,9864.0,0.3300970873786408,inf,9864.0,1.0,0,1.0,1,29,1.0,8,21,26,5,3,5,0,1.0,272.0,12,25.0,20,816.0,0.0,6.0,5.0,5.0,59.0,5.363636363636363,0.12363636363636364,204.0,0,0,1,0,2,2,3,2,1,0.7685790180925837,4.378675543773922,2.198935195773587,3.2697584032951035,2.744363638470736,1.083727387670528,1.494055231492862,19.93564210112231,2.304596632370479,3.4916941046196546,3.398405722185667,20.29682290090916,5.4788305160390065,3.306135216098387,3.9277095578840084,3.9741112254644233,138000
594,120,1,0.0,4435,0,-1,0,0,0,0,0,0,0,0,3,1,6,5,2003,2003,0,0,0,0,0,170.0,7,5,0,7,5,3,10.0,685.0,2.0,0.0,163.0,848.0,0,10,1,5.0,848,0,0,848,1.0,0.0,1,0,1,1,7,4,10,0,-1,0,2003.0,5,2.0,420.0,5,5,3,140,0,0,0,0,0,0,0,-1,0,5,2009,0,0,140,140,0,0,0,0,0.0,2544.0,4855.0,7399.0,0.5239958805355304,inf,7399.0,1.0,0,1.0,1,8,0.0,8,0,6,6,0,0,0,0.8077830188679245,140.0,12,27.0,20,685.0,0.19221698113207547,6.0,5.4,5.0,59.4,5.4,0.19120631341600902,212.0,1,0,2,0,0,2,3,2,2,0.651969106621451,4.29501982521197,2.1615612235708697,3.1437620585885417,1.0101523524089817,2.166615109823947,0.7273412780860926,20.177725000208635,0.9076059076466247,3.273854723965027,3.3667196383824423,20.51195493330266,5.311008693563543,3.2042574821138454,2.1388877545546583,3.7350640966088537,140000
595,20,0,88.0,7990,0,-1,1,0,0,0,0,0,0,0,0,1,5,6,1975,1975,1,0,3,3,1,0.0,5,5,1,7,5,1,2.0,0.0,2.0,0.0,924.0,924.0,0,5,1,5.0,924,0,0,924,0.0,0.0,1,0,3,1,5,5,10,0,-1,1,1981.0,2,1.0,280.0,5,5,3,0,0,0,0,0,0,0,3,-1,0,4,2008,0,0,0,0,0,1,2,1,90.79545454545456,2772.0,8270.0,11042.0,0.3351874244256348,inf,11042.0,1.0,0,1.0,1,36,0.0,36,0,33,33,3,1,0,0.0,140.0,10,17.0,14,0.0,1.0,5.0,3.4,3.5,47.9,4.354545454545455,0.11564455569461828,184.8,0,0,0,0,1,3,0,1,1,0.3989922288003492,4.105049949882305,2.1006773166658164,2.8445736714080323,0.2515531617955348,2.511146068700223,1.0463116916994049,19.756551445290995,0.6594289250647141,3.234282060384964,3.250754292028587,20.04585511325709,3.7746555678558993,0.9307142357483821,4.222901567667269,2.772798780809012,110000
596,20,0,69.0,11302,0,-1,1,0,0,0,0,18,0,0,0,1,8,5,2005,2006,0,0,0,2,0,238.0,7,5,0,7,5,4,10.0,1422.0,2.0,0.0,392.0,1814.0,0,10,1,5.0,1826,0,0,1826,1.0,0.0,2,0,3,1,7,7,10,1,0,0,2005.0,5,3.0,758.0,5,5,3,180,75,0,0,120,0,0,0,-1,0,8,2006,1,2,375,375,0,1,2,1,163.79710144927537,5466.0,12060.0,17526.0,0.4532338308457711,inf,17526.0,1.0,0,1.0,1,6,1.0,5,1,1,0,2,0,2,0.7839029768467475,189.5,12,28.0,20,1422.0,0.2160970231532525,6.0,5.6,5.0,62.6,5.690909090909091,0.1615643248982481,260.85714285714283,3,3,1,2,0,2,2,2,2,3.255605496015611,3.3977237164365506,3.86136310523173,0.7126115058888348,2.5036781379356743,0.4948905065219274,1.2115074905223608,19.324927381682368,3.9646087283948153,3.6960620613158883,1.0122319256632342,19.336923596436186,5.856632042077361,4.2135903100710355,1.0941238272501337,3.3610729792810936,319000
597,70,1,60.0,3600,0,0,0,0,0,0,0,7,0,0,0,0,6,7,1910,1993,0,0,0,0,1,0.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,684.0,684.0,0,10,0,3.0,684,684,0,1368,0.0,0.0,1,0,3,1,5,7,10,0,-1,1,1930.0,2,1.0,216.0,5,3,2,0,158,0,0,0,0,0,0,-1,0,10,2006,0,0,158,158,1,0,0,0,60.0,3420.0,3816.0,7236.0,0.8962264150943396,inf,7236.0,1.0,0,2.0,1,101,1.0,18,83,96,13,0,1,0,0.0,108.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,52.0,4.727272727272728,0.38,195.42857142857142,1,2,0,0,1,3,0,1,0,1.9780107698181641,3.061984165867778,0.5857710644160998,3.6450875997831336,0.5643843528796277,3.0160149734409494,1.5140975893207251,20.332098703210228,1.7574247436489303,2.428213151166388,4.159983928478637,20.690914097777597,2.517238433838392,4.186070983102819,5.459031119416755,4.91920987486749,114504
598,120,0,53.0,3922,0,-1,0,0,0,0,0,21,0,0,3,1,7,5,2006,2007,0,0,0,0,0,72.0,7,5,0,10,5,3,2.0,0.0,2.0,0.0,1258.0,1258.0,0,10,1,5.0,1402,0,0,1402,0.0,2.0,0,2,2,1,7,7,10,1,1,0,2006.0,5,3.0,648.0,5,5,3,120,16,0,0,0,0,0,0,-1,0,2,2007,1,2,136,136,0,0,0,0,74.0,4062.0,4570.0,8632.0,0.8888402625820568,inf,8632.0,1.0,0,1.0,1,5,1.0,4,1,1,0,0,0,2,0.0,162.0,12,22.0,20,0.0,1.0,6.0,4.4,5.0,60.4,5.490909090909091,0.3574706782253952,200.28571428571428,2,3,2,2,0,2,0,2,2,1.4031135581613492,3.277346082995787,2.4587991637169937,1.1507168981272016,2.027145017943038,1.5510874408591981,0.9600879648043856,20.24068209491043,2.2116132197498932,2.8703216167715024,1.5058585027524753,20.315565869546948,5.462318824709248,3.922172672683011,1.122365930604822,2.6265421043779984,194201
599,20,0,80.0,12984,0,-1,0,1,0,0,0,2,0,0,0,1,5,6,1977,1977,0,0,6,4,0,459.0,5,5,1,7,5,2,5.0,1283.0,1.0,147.0,0.0,1430.0,0,10,1,5.0,1647,0,0,1647,1.0,0.0,2,0,3,1,7,7,10,1,0,0,1977.0,5,2.0,621.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,3,2006,0,0,0,0,0,2,0,0,162.3,4724.0,13605.0,18329.0,0.3472252848217567,inf,18329.0,1.0,0,1.0,1,34,0.0,34,0,29,29,6,4,0,1.0,207.0,10,20.0,20,1430.0,0.0,5.0,4.0,5.0,58.0,5.2727272727272725,0.12684842883548983,235.28571428571428,0,3,2,2,1,3,2,2,3,2.2775761772689282,3.1460661069312557,3.029021979138477,0.37537512118323996,1.9379094269333255,0.8076265622527923,0.720175277493422,19.089257602166878,2.8504414848678863,2.9712926530811825,0.34338443024731935,19.114812011669642,4.820159786616759,3.011368241484374,2.6733077324283765,2.245256646351795,217500
600,160,1,24.0,1950,0,-1,0,0,0,0,0,24,0,0,4,0,6,6,1980,1980,0,0,1,1,1,0.0,5,7,1,7,5,1,1.0,81.0,10.0,612.0,23.0,716.0,0,5,1,5.0,716,840,0,1556,1.0,0.0,2,1,3,1,5,6,10,1,0,0,1980.0,5,2.0,452.0,5,5,3,161,0,0,0,0,0,0,5,-1,0,7,2008,2,0,161,161,0,0,0,0,81.25,3828.0,2402.0,6230.0,1.5936719400499584,inf,6230.0,1.0,0,2.0,1,31,0.0,31,0,28,28,1,1,3,0.9678770949720672,150.66666666666666,12,24.0,20,693.0,0.03212290502793296,6.0,4.8,5.0,53.8,4.890909090909091,0.7979487179487179,259.3333333333333,1,2,2,1,2,1,1,2,3,2.36120172443953,2.6381278986429106,0.4784738273218276,3.679253041808921,1.3027075858055759,2.272027325799374,0.9623205331662665,20.489097349888603,2.1438472542738154,1.749709098020234,3.8799064244175434,20.83229716016651,4.831389762826952,3.0314109423336304,2.9932901004293386,2.155506030835057,151000
601,60,0,74.0,10927,0,-1,0,0,0,0,0,10,0,0,0,0,8,5,2005,2005,0,0,0,0,0,280.0,7,5,0,7,5,3,10.0,546.0,2.0,0.0,512.0,1058.0,0,10,1,5.0,1058,846,0,1904,1.0,0.0,2,1,3,1,10,8,10,1,1,2,2003.0,5,2.0,736.0,5,5,3,179,60,0,0,0,0,0,0,-1,0,6,2006,0,0,239,239,0,0,0,0,147.66216216216216,4866.0,11663.0,16529.0,0.4172168395781531,inf,16529.0,1.0,0,2.0,1,6,0.0,6,0,1,1,0,0,0,0.5160680529300568,245.33333333333331,12,27.0,20,546.0,0.4839319470699433,6.0,5.4,5.0,65.4,5.945454545454546,0.17424727738629084,238.0,2,2,1,1,0,2,3,2,2,2.5936474251479353,1.4112413387658655,1.1579620226630942,2.7916027297194943,2.3953379882497376,0.5736370684973123,1.1020565500996833,19.367410706026103,2.942532266091419,1.0006019435507088,2.7346040661477264,19.54967439080216,6.669215977076092,5.306319757827342,2.0077502213166496,4.295312438266662,275000
602,50,1,50.0,9000,0,-1,0,1,0,0,0,13,0,0,0,2,6,6,1937,1950,0,0,2,5,1,0.0,5,7,0,5,5,1,2.0,0.0,2.0,0.0,780.0,780.0,0,5,1,5.0,780,595,0,1375,0.0,0.0,1,1,3,1,7,6,10,1,1,1,1979.0,2,1.0,544.0,5,5,1,0,162,0,0,126,0,0,0,-1,0,12,2007,0,0,288,288,0,2,0,0,180.0,3530.0,9544.0,13074.0,0.3698658843252305,inf,13074.0,1.0,0,1.5,1,74,1.0,61,13,70,57,5,5,0,0.0,272.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,52.5,4.7727272727272725,0.1527777777777778,229.16666666666666,2,2,2,0,2,3,0,1,3,1.663985788260171,2.925703150570198,0.472003948261762,3.2642050123009643,1.481380391586484,1.3593577498670897,0.19601507403937468,19.590919370827272,1.5276768574515818,1.6076715580822163,3.2081954547282328,19.89727051689237,4.603631890970419,3.077011698265398,3.066629181256428,1.936680525084138,141000
603,60,0,80.0,10041,0,-1,1,0,0,0,0,12,0,0,0,0,8,5,1992,1992,0,0,3,3,1,0.0,7,5,0,7,5,2,10.0,789.0,2.0,0.0,119.0,908.0,0,10,1,5.0,927,988,0,1915,1.0,0.0,2,1,3,1,7,8,10,1,0,0,1992.0,5,2.0,506.0,5,5,3,120,150,0,0,0,0,0,0,-1,0,2,2006,0,1,270,270,0,1,2,1,125.5125,4738.0,10547.0,15285.0,0.4492272684175595,inf,15285.0,1.0,0,2.0,1,19,0.0,19,0,14,14,3,5,1,0.8689427312775331,168.66666666666666,12,26.0,20,789.0,0.13105726872246695,6.0,5.2,5.0,62.2,5.654545454545455,0.19071805597052086,239.375,2,2,2,1,0,2,3,2,2,2.8560018930729147,1.6028893220621254,1.054104050397175,3.3595028413039483,1.324635138233715,1.4450079259705142,0.09395877808044872,19.4596655930909,2.620012403710625,0.3999569567189526,3.3054927386049093,19.72770483544135,5.738199803446399,4.089326048998228,0.93576592431824,3.2176643643276672,220000
604,160,3,30.0,3182,0,1,0,0,0,0,0,5,0,0,3,0,7,5,2004,2005,0,0,1,1,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,600.0,600.0,0,10,1,5.0,600,600,0,1200,0.0,0.0,2,1,2,1,7,4,10,0,-1,1,2004.0,3,2.0,480.0,5,5,3,0,172,0,0,0,0,0,0,-1,0,6,2010,0,0,172,172,2,0,0,0,106.06666666666666,3000.0,3662.0,6662.0,0.8192244675040962,inf,6662.0,1.0,0,2.0,1,7,1.0,6,1,6,5,1,5,0,0.0,160.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,57.4,5.218181818181818,0.3771213073538655,300.0,1,2,2,0,0,3,0,3,2,1.9225020230278453,3.5389071840226705,1.0381877623591709,3.8950208311775385,1.33037383112491,2.0692007640138885,0.7840750672705475,20.330656114421025,1.7209833314984655,2.3936671391390467,4.018223141999266,20.751429345761856,4.8310807198091394,2.6833410458621687,2.1571119788945565,3.4254439686783216,151000
605,20,0,88.0,12803,0,-1,1,0,0,0,0,0,0,0,0,1,7,5,2002,2002,0,0,0,0,0,99.0,7,5,0,7,5,2,10.0,922.0,2.0,0.0,572.0,1494.0,0,10,1,5.0,1494,0,0,1494,1.0,0.0,2,0,3,1,7,6,10,1,0,0,2002.0,3,2.0,530.0,5,5,3,192,36,0,0,0,0,0,0,-1,0,9,2008,0,0,228,228,0,1,2,1,145.48863636363637,4482.0,13333.0,17815.0,0.336158403960099,inf,17815.0,1.0,0,1.0,1,9,0.0,9,0,6,6,0,0,0,0.6171352074966533,176.66666666666663,12,26.0,16,922.0,0.3828647925033467,6.0,5.2,4.0,60.2,5.4727272727272736,0.11669140045301882,249.0,2,3,2,2,0,2,2,3,2,1.9715993967603216,3.256571785523934,2.8615744692088474,0.6134507459241689,1.5353143487873306,1.2195989501486548,0.46070181252840997,19.108820043945325,2.4215117498474727,2.9037265388089573,0.7265763827512434,19.150680432218053,5.270597983984426,3.504851211244597,0.8736922784560096,2.7664909488623404,221000
606,60,0,85.0,13600,0,-1,0,0,0,0,0,11,0,0,0,0,7,6,1965,1990,0,0,3,3,0,176.0,5,5,1,5,5,1,3.0,454.0,2.0,0.0,314.0,768.0,0,5,1,5.0,1186,800,0,1986,0.0,0.0,2,1,3,1,5,7,10,3,2,0,1965.0,2,2.0,486.0,5,5,3,0,42,0,0,189,0,0,0,-1,0,10,2009,0,0,231,231,0,0,0,0,160.0,4740.0,14086.0,18826.0,0.3365043305409627,inf,18826.0,1.0,0,2.0,1,46,1.0,21,25,44,19,3,4,0,0.5911458333333334,162.0,10,16.0,14,454.0,0.4088541666666667,5.0,3.2,3.5,52.7,4.790909090909091,0.14602941176470588,283.7142857142857,2,2,2,1,1,3,3,1,3,2.6444346475628757,1.5314211201122234,1.2301483087656773,2.945382651141516,1.3981996272448356,1.4017791730823939,0.5493175539846057,19.009487127284213,2.5371711939108987,0.7248934704888683,2.9118146313710525,19.22040748275908,6.227977491605588,5.612639512574814,5.172981068831067,3.2769352002193797,205000
607,20,0,82.0,12464,0,-1,1,2,0,2,1,0,0,0,0,1,5,5,1996,1996,0,0,0,0,1,0.0,5,7,0,7,5,1,10.0,732.0,2.0,0.0,308.0,1040.0,0,7,1,5.0,1040,0,0,1040,1.0,0.0,1,0,3,1,7,6,10,0,-1,1,2000.0,2,2.0,576.0,5,5,3,168,0,0,0,0,0,0,5,-1,0,11,2009,0,0,168,168,0,4,3,2,152.0,3120.0,13040.0,16160.0,0.2392638036809816,inf,16160.0,1.0,0,1.0,1,15,0.0,15,0,13,13,0,5,0,0.7038461538461539,192.0,12,25.0,14,732.0,0.29615384615384616,6.0,5.0,3.5,53.5,4.863636363636363,0.0834403080872914,173.33333333333334,1,0,2,0,2,2,3,1,1,0.3154281935522229,3.8421219609173103,2.088746913133468,2.3881143706513646,1.7190339299191248,1.026502084201605,0.5251794718065232,19.152344855151924,1.3430853130888682,2.8446202017269755,2.3370429359433835,19.377601614181415,4.537154594272877,2.1736891620948304,2.85806936420008,3.292650978496556,152000
608,20,0,78.0,7800,0,-1,0,1,0,0,1,15,0,0,0,0,5,8,1948,2002,0,0,1,1,1,0.0,5,7,1,5,7,1,10.0,603.0,2.0,0.0,293.0,896.0,0,10,1,5.0,1112,896,0,2008,1.0,0.0,3,0,3,1,10,8,10,0,-1,0,1948.0,2,1.0,230.0,5,5,3,103,0,0,0,0,0,0,0,-1,0,8,2006,0,0,103,103,0,2,0,2,100.0,4912.0,8030.0,12942.0,0.611706102117061,inf,12942.0,1.0,0,2.0,1,63,1.0,9,54,58,4,1,1,0,0.6729910714285714,115.0,12,25.0,14,603.0,0.3270089285714285,6.0,5.0,3.5,62.5,5.6818181818181825,0.25743589743589745,251.0,1,2,0,1,2,2,3,1,2,2.7986328364435447,1.3002728249937128,1.2470974049749741,3.016030527528732,0.035806551879356566,2.7370646207254103,1.2792271722017377,19.796233152328917,2.566536441257452,1.476020170344516,3.477242176580849,20.001631528917084,6.151030602878318,4.2629357700318495,3.980203933753029,4.907632733125814,225000
609,70,0,78.0,12168,0,-1,0,3,0,0,1,2,0,0,0,0,8,6,1934,1998,0,0,4,5,1,0.0,5,5,0,7,5,2,3.0,428.0,2.0,0.0,537.0,965.0,0,5,1,5.0,1940,1254,0,3194,0.0,0.0,2,1,4,1,5,10,10,2,1,3,1934.0,2,2.0,380.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,9,2007,0,1,0,0,0,6,0,2,156.0,7353.0,12548.0,19901.0,0.5859897991711827,inf,19901.0,1.0,0,2.0,1,77,1.0,13,64,73,9,2,5,1,0.44352331606217615,126.66666666666669,10,19.0,14,428.0,0.5564766839378238,5.0,3.8,3.5,53.3,4.845454545454545,0.26249178172255094,319.4,0,1,2,1,1,3,3,1,3,5.615264174178891,2.2732287075796496,4.4829809116314525,4.447227145203507,0.8866900489155032,1.9168078487030566,0.6744549458500144,19.204049465086346,5.485753429905607,3.494804861161056,4.525748329594542,19.586531087066287,5.301987105387845,4.221929868333409,3.927852940237684,2.2427905388518283,359100
610,20,0,61.0,7943,0,-1,0,0,0,0,0,9,1,0,0,1,4,5,1961,1961,0,0,0,0,2,192.0,5,3,1,5,5,2,5.5,903.0,2.0,0.0,126.0,1029.0,0,7,1,5.0,1029,0,0,1029,1.0,0.0,1,0,3,1,5,5,10,0,-1,0,1961.0,2,1.0,261.0,5,5,3,64,0,39,0,0,0,0,0,-1,0,4,2007,0,0,103,103,0,0,0,0,130.21311475409837,3087.0,8204.0,11291.0,0.3762798634812287,inf,11291.0,1.0,1,1.0,1,50,0.0,50,0,46,46,0,3,0,0.8775510204081632,130.5,8,19.5,14,903.0,0.12244897959183673,4.0,3.9,3.5,47.4,4.309090909090909,0.12954802971169582,205.8,2,0,0,0,1,3,2,1,1,0.2953096532034105,3.8655010379372277,2.0855826397370545,2.431386118090304,0.16376337955043027,2.595728249894122,1.1343117193761052,19.76812763251879,0.7572617782430021,3.1328974318587757,2.9563842866292145,19.99272291494096,4.038778757197602,1.965169569761272,4.773442173869118,3.3376298130886775,118500
611,60,0,0.0,11050,0,-1,0,0,0,0,0,0,2,0,0,0,9,5,2000,2000,1,0,0,0,0,204.0,7,5,0,10,5,2,10.0,904.0,2.0,0.0,536.0,1440.0,0,10,1,5.0,1476,677,0,2153,1.0,0.0,2,1,3,1,10,8,10,2,3,0,2000.0,5,3.0,736.0,5,5,3,253,142,0,0,0,0,0,0,-1,0,5,2009,0,0,395,395,0,0,0,0,0.0,5746.0,11786.0,17532.0,0.4875275750890887,inf,17532.0,1.0,2,2.0,1,11,0.0,11,0,9,9,0,0,0,0.6277777777777778,184.0,12,29.0,20,904.0,0.37222222222222223,6.0,5.8,5.0,67.8,6.163636363636362,0.194841628959276,269.125,2,1,1,2,0,2,2,2,2,3.1354621027950245,1.3055489735203438,2.5206642807441675,1.8959160471772392,2.3977733346621997,0.5593774574448076,1.105063360347363,19.351832192941927,3.5592387225591255,1.9579447870593942,1.884844288143941,19.404373554392087,7.980017465672921,7.0462943309366075,3.8218992639105767,5.240773986876822,313000
