MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,Neighborhood_mapped,rare_Exterior1st,rare_Exterior2nd,rare_Alley,rare_Condition1,rare_SaleType,rare_RoofStyle,rare_LotShape,rare_LandContour,rare_LandSlope,rare_Foundation,MasExist,AirCon,Electrical_SBrkr,Functional_Typ,GarageType_InHome,PavedDrive1,HasFence,MiscFeature1,SaleType_New_House,SaleCon_Normal,HasPool,Has2ndFloor,HasFireplace,total_Utility_Count,SqFtPerRoom,Total_Home_Quality,Product_Home_Quality,Total_Bathrooms,TotalSF,TotalPorchSF,YearBlRm,TotalExtQual,ProductExtQual,TotalBsmQual_And_Fin,TotalBsmQual,ProductBsmQual,TotalBsmFin,TotalGrgQual,ProductGrgQual,TotalQual,QualGr,QualPorch,QualExt,QualGrg,QlLivArea,QualSFNg,ProBsmQualPerTotFin,Age_YrBuilt,Age_YrRmd,Diff_YrRmd_YrBlt,Age_GarageYrBlt,Diff_GarYBlt_YrBlt,LivLotRatio,Spaciousness,GrArea+Basement,YrRemod*Basement,Count_OutSideSF,Rat_Out_Count,total_Area,Count_Areas,Rat_Areas_Count,total_Floors,Count_Floors,Rat_Floors_Count,Tot_Bsmt_per_Fin,OverallCond_Price_grade,space_Cluster,Areas_Cluster,Floors_Cluster,OutsideSF_Cluster,OverAll_QC_Cluster,YrBlt_Cluster,SalePrice,Predicted,is_train
20,RL,61.6,6853,Timber,1Fam,1Story,8,5,2001.0,2002.0,BrkFace,136.0,3,3,No,6,1005.0,1,0.0,262.0,1267.0,1296,0,0,1296,1.0,0.0,2,0,2,1,6,0,0,Attchd,2001.0,Fin,2.0,471.0,3,Y,192,25,0,0,0,0,0,8,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,0,7,144.0,13,40,3.0,2301.0,217,4003.0,7,12,15,8,15,7,6,9,45,58320,1519,952.0,2826.0,58320,466560,2.142857142857143,8.0,7.0,1.0,8.0,0.0,0.18911425652998687,216.0,2563.0,2536534.0,2,108.5,10023.0,5,2004.6,1296,1,1296.0,181.0,2,1,8,7,5,3,0,220000.0,213948.3044727519,Yes
20,RL,78.0,10335,Sawyer,1Fam,1Story,5,6,1968.0,1993.0,None,0.0,3,3,No,3,570.0,1,0.0,891.0,1461.0,1721,0,0,1721,0.0,0.0,2,1,3,1,7,1,3,Attchd,1968.0,RFn,2.0,440.0,3,Y,0,96,180,0,0,0,0,3,Plywood,Plywood,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,0,1,1,1,0,0,1,0,0,1,6,156.45454545454547,11,30,2.5,2291.0,276,3961.0,6,9,10,6,9,4,6,9,34,58514,1656,0.0,2640.0,58514,175542,2.25,38.0,13.0,25.0,38.0,0.0,0.16652152878567972,245.85714285714286,3182.0,2911773.0,2,138.0,13957.0,4,3489.25,1721,1,1721.0,365.25,3,4,8,1,2,4,1,180000.0,168309.52151190545,Yes
20,RL,80.0,10400,NWAmes,1Fam,1Story,7,6,1970.0,1970.0,BrkFace,288.0,3,3,No,1,0.0,1,0.0,1304.0,1304.0,1682,0,0,1682,0.0,0.0,2,0,3,1,7,1,4,Attchd,1970.0,Unf,2.0,530.0,3,Y,98,0,0,0,0,0,0,5,Plywood,Plywood,None,Norm,WD,Hip,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,1,0,0,1,0,0,1,8,168.2,13,42,2.0,1682.0,98,3940.0,6,9,8,6,9,2,6,9,34,57188,588,1728.0,3180.0,57188,285940,4.5,38.0,38.0,0.0,38.0,0.0,0.16173076923076923,240.28571428571428,2986.0,2568880.0,1,98.0,14204.0,5,2840.8,1682,1,1682.0,652.0,3,4,4,1,5,1,1,174000.0,186456.54074133284,Yes
20,RL,76.2,10355,NAmes,1Fam,1Story,5,5,1967.0,1967.0,BrkFace,196.0,3,3,No,4,695.0,1,0.0,519.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,3,1,5,1,2,Attchd,1967.0,RFn,1.0,318.0,3,Y,0,111,0,0,0,0,0,3,MetalSd,MetalSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,1,7,151.75,10,25,2.0,1909.0,111,3934.0,6,9,11,6,9,5,6,9,34,41276,666,1176.0,1908.0,41276,123828,1.8,40.0,40.0,0.0,40.0,0.0,0.11723804925156929,242.8,2428.0,2387938.0,1,111.0,13297.0,5,2659.4,1214,1,1214.0,242.8,2,1,8,7,0,2,1,143000.0,144266.8457756288,Yes
90,RL,82.0,11070,Mitchel,Duplex,1Story,7,5,1988.0,1989.0,BrkFace,70.0,3,3,No,1,0.0,1,0.0,1907.0,1907.0,1959,0,0,1959,0.0,0.0,3,0,5,2,9,0,0,2Types,1989.0,Unf,3.0,766.0,3,Y,0,0,0,0,0,0,0,4,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,0,0,0,0,6,139.92857142857142,12,35,3.0,1959.0,0,3977.0,6,9,8,6,9,2,6,9,34,66606,0,420.0,4596.0,66606,266424,4.5,18.0,17.0,1.0,17.0,1.0,0.17696476964769647,217.66666666666666,3866.0,3793023.0,0,0.0,15772.0,5,3154.4,1959,1,1959.0,953.5,2,3,0,5,3,9,0,171000.0,169947.32530582233,Yes
60,RL,73.0,9066,CollgCr,1Fam,2Story,8,5,1999.0,2000.0,BrkFace,320.0,3,3,Mn,6,668.0,1,0.0,336.0,1004.0,1004,848,0,1852,0.0,0.0,2,1,3,1,7,2,3,Attchd,1999.0,Fin,3.0,660.0,3,Y,224,106,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,1,0,0,1,0,1,1,9,168.36363636363637,13,40,2.5,2520.0,330,3999.0,7,12,14,7,12,7,6,9,44,81488,2310,2240.0,3960.0,81488,407440,1.7142857142857142,9.0,8.0,1.0,9.0,0.0,0.2042797264504743,264.57142857142856,2856.0,2008000.0,2,165.0,12902.0,5,2580.4,1852,2,926.0,143.42857142857142,2,0,4,4,0,0,0,230000.0,242601.65156608977,Yes
60,RL,65.0,15426,CollgCr,1Fam,2Story,6,5,1997.0,1997.0,None,0.0,3,3,No,6,821.0,1,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,7,0,0,Attchd,1997.0,RFn,2.0,470.0,3,Y,276,99,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,1,0,0,1,0,1,0,8,160.36363636363637,11,30,3.5,2585.0,375,3994.0,6,9,14,7,12,7,6,9,41,72324,2250,0.0,2820.0,72324,361620,1.7142857142857142,12.0,12.0,0.0,12.0,0.0,0.11435239206534423,252.0,2692.0,1853216.0,2,187.5,18588.0,4,4647.0,1764,2,882.0,132.57142857142858,2,0,6,4,7,6,0,231500.0,213388.82507142547,Yes
20,RL,70.0,10500,NAmes,1Fam,1Story,4,5,1971.0,1971.0,None,0.0,3,3,No,5,432.0,1,0.0,432.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,1,1,None,1953.8,None,0.0,0.0,0,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,RARE,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,0,1,0,0,0,1,0,0,1,5,123.42857142857143,9,20,1.0,1296.0,0,3942.0,6,9,12,6,9,6,0,0,28,24192,0,0.0,0.0,24192,72576,1.5,39.0,39.0,0.0,56.200000000000045,-17.200000000000045,0.08228571428571428,172.8,1728.0,1702944.0,0,0.0,12228.0,3,4076.0,864,1,864.0,144.0,2,7,9,2,3,2,1,115000.0,103835.01463905262,Yes
20,RL,78.0,11645,CollgCr,1Fam,1Story,7,5,2005.0,2005.0,None,0.0,3,3,Av,6,1300.0,1,0.0,434.0,1734.0,1734,0,0,1734,1.0,0.0,2,0,3,1,7,0,0,Attchd,2005.0,Fin,2.0,660.0,3,Y,160,24,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,173.4,12,35,3.0,3034.0,184,4010.0,7,12,14,7,12,7,6,9,43,74562,1288,0.0,3960.0,74562,372810,1.7142857142857142,1.0,1.0,0.0,1.0,0.0,0.14890510948905109,247.71428571428572,3468.0,3476670.0,2,92.0,15773.0,4,3943.25,1734,1,1734.0,247.71428571428572,2,4,8,1,5,0,0,260000.0,254124.96480099787,Yes
50,RL,71.0,8520,NAmes,1Fam,1.5Fin,5,4,1952.0,1952.0,None,0.0,2,3,No,3,507.0,1,0.0,403.0,910.0,910,475,0,1385,0.0,0.0,2,0,4,1,6,0,0,Detchd,2000.0,Unf,2.0,720.0,3,Y,0,0,0,0,0,0,0,3,BrkFace,Wd Sdng,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,1,0,7,153.88888888888889,9,20,2.0,1892.0,0,3904.0,5,6,10,6,9,4,6,9,31,42935,0,0.0,4320.0,42935,128805,2.25,58.0,58.0,0.0,10.0,48.0,0.16255868544600938,230.83333333333334,2295.0,1776320.0,0,0.0,11535.0,4,2883.75,1385,2,692.5,227.5,1,8,1,8,3,2,1,166000.0,146901.97848592576,Yes
20,RL,78.0,10335,CollgCr,1Fam,1Story,7,5,1999.0,1999.0,BrkFace,183.0,3,3,Gd,6,679.0,1,0.0,811.0,1490.0,1501,0,0,1501,1.0,0.0,2,0,3,1,6,0,0,Attchd,1999.0,RFn,2.0,577.0,3,Y,144,29,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,0,7,166.77777777777777,12,35,3.0,2180.0,173,3998.0,7,12,14,7,12,7,6,9,43,64543,1211,1281.0,3462.0,64543,322715,1.7142857142857142,10.0,10.0,0.0,10.0,0.0,0.14523463957426222,250.16666666666666,2991.0,2978510.0,2,86.5,14086.0,5,2817.2,1501,1,1501.0,212.85714285714286,2,4,8,1,5,0,0,204000.0,210901.13942878763,Yes
90,RM,70.0,9100,Sawyer,Duplex,1Story,5,5,1963.0,1963.0,BrkFace,336.0,3,3,No,3,1332.0,1,0.0,396.0,1728.0,1728,0,0,1728,1.0,0.0,2,0,6,2,10,0,0,Detchd,1963.0,Unf,2.0,504.0,3,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,RARE,RARE,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,0,1,0,0,0,0,0,0,0,5,123.42857142857143,10,25,3.0,3060.0,0,3926.0,6,9,10,6,9,4,6,9,33,57024,0,2016.0,3024.0,57024,171072,2.25,43.0,43.0,0.0,43.0,0.0,0.1898901098901099,172.8,3456.0,3392064.0,0,0.0,13396.0,5,2679.2,1728,1,1728.0,432.0,2,4,0,1,3,2,1,125000.0,131337.37426700114,Yes
160,RM,24.0,2522,Edwards,Twnhs,2Story,6,5,2004.0,2006.0,Stone,50.0,3,3,No,1,0.0,1,0.0,970.0,970.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,0,Detchd,2004.0,Unf,2.0,380.0,3,Y,0,40,0,0,0,0,0,2,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,0,0,1,0,0,0,1,0,1,0,6,170.9,11,30,2.0,1709.0,40,4010.0,7,12,9,7,12,2,6,9,37,63233,280,350.0,2280.0,63233,126466,6.0,2.0,0.0,2.0,2.0,0.0,0.6776367961934973,244.14285714285714,2679.0,1945820.0,1,40.0,5631.0,5,1126.2,1709,2,854.5,485.0,2,0,6,4,3,6,0,130000.0,131961.0724334143,Yes
30,RM,51.0,6120,BrkSide,1Fam,1Story,5,7,1931.0,1993.0,None,0.0,3,3,No,4,209.0,1,0.0,506.0,715.0,875,0,0,875,1.0,0.0,1,0,2,1,5,0,0,Detchd,1931.0,Unf,1.0,180.0,3,Y,48,0,0,0,0,0,0,2,Wd Sdng,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,BrkTil,0,1,0,1,0,1,0,0,0,1,0,0,0,4,125.0,12,35,2.0,1084.0,48,3924.0,6,9,11,6,9,5,5,6,33,28875,288,0.0,900.0,28875,57750,1.8,78.0,16.0,62.0,78.0,0.0,0.14297385620915032,175.0,1590.0,1424995.0,1,48.0,7890.0,4,1972.5,875,1,875.0,143.0,3,7,9,2,3,1,2,105000.0,106153.84455114795,Yes
60,RL,72.6,9505,Gilbert,1Fam,2Story,7,5,2001.0,2001.0,BrkFace,180.0,3,3,No,1,0.0,1,0.0,884.0,884.0,884,1151,0,2035,0.0,0.0,2,1,3,1,8,1,4,BuiltIn,2001.0,Fin,2.0,434.0,3,Y,144,48,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,169.58333333333334,12,35,2.5,2035.0,192,4002.0,7,12,9,7,12,2,6,9,38,77330,1344,1260.0,2604.0,77330,386650,6.0,9.0,9.0,0.0,9.0,0.0,0.2140978432403998,254.375,2919.0,1768884.0,2,96.0,13038.0,5,2607.6,2035,2,1017.5,442.0,2,0,6,4,5,0,0,222500.0,217701.34536342105,Yes
20,RL,63.0,7500,SawyerW,1Fam,1Story,7,5,2004.0,2005.0,BrkFace,120.0,3,3,No,6,680.0,1,0.0,400.0,1080.0,1080,0,0,1080,1.0,0.0,1,0,3,1,6,0,0,None,1954.6,None,0.0,0.0,0,Y,0,0,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,0,1,0,0,0,1,0,0,0,6,135.0,12,35,2.0,1760.0,0,4009.0,6,9,14,7,12,7,0,0,36,38880,0,720.0,0.0,38880,194400,1.7142857142857142,4.0,3.0,1.0,53.40000000000009,-49.40000000000009,0.144,180.0,2160.0,2165400.0,0,0.0,9780.0,4,2445.0,1080,1,1080.0,154.28571428571428,2,1,9,7,3,0,0,141000.0,143746.036721783,Yes
50,RM,50.6,6240,BrkSide,1Fam,1.5Fin,5,4,1936.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,896.0,896.0,896,448,0,1344,0.0,0.0,1,0,3,1,7,0,0,Detchd,1936.0,Unf,1.0,240.0,3,Y,200,114,0,0,0,0,0,2,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,BrkTil,0,1,0,1,0,1,0,0,0,1,0,1,0,5,149.33333333333334,9,20,1.0,1344.0,314,3886.0,6,9,9,7,12,2,5,6,32,43008,1884,0.0,1200.0,43008,86016,6.0,70.0,56.0,14.0,70.0,0.0,0.2153846153846154,192.0,2240.0,1747200.0,2,157.0,8720.0,4,2180.0,1344,2,672.0,448.0,1,8,9,8,0,6,2,115000.0,111682.72668271216,Yes
20,RL,120.0,10356,CollgCr,1Fam,1Story,5,6,1975.0,1975.0,None,0.0,3,3,Av,4,716.0,1,0.0,253.0,969.0,969,0,0,969,0.0,0.0,1,1,3,1,5,0,0,Attchd,1975.0,Unf,2.0,440.0,3,Y,0,0,0,0,0,0,0,5,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,121.125,11,30,1.5,1685.0,0,3950.0,6,9,11,6,9,5,6,9,34,32946,0,0.0,2640.0,32946,164730,1.8,32.0,32.0,0.0,32.0,0.0,0.09356894553881807,193.8,1938.0,1913775.0,0,0.0,12734.0,4,3183.5,969,1,969.0,193.8,3,7,1,2,3,4,1,122000.0,132164.71350680757,Yes
20,RL,107.0,13891,NridgHt,1Fam,1Story,8,5,2007.0,2008.0,Stone,436.0,3,3,Gd,6,1400.0,1,0.0,310.0,1710.0,1710,0,0,1710,1.0,0.0,2,0,2,1,6,1,4,Attchd,2007.0,RFn,3.0,866.0,3,Y,0,102,0,0,0,0,0,10,VinylSd,VinylSd,None,Norm,New,Hip,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,0,1,8,190.0,13,40,3.0,3110.0,102,4015.0,7,12,15,8,15,7,6,9,45,76950,714,3052.0,5196.0,76950,769500,2.142857142857143,1.0,0.0,1.0,1.0,0.0,0.12310128860413218,285.0,3420.0,3433680.0,1,102.0,18613.0,5,3722.6,1710,1,1710.0,244.28571428571428,2,4,0,1,0,3,0,372402.0,360072.7691906441,Yes
60,RL,81.6,14803,NWAmes,1Fam,2Story,6,5,1971.0,1971.0,BrkFace,252.0,3,3,No,3,416.0,1,0.0,409.0,825.0,1097,896,0,1993,0.0,0.0,2,1,4,1,8,1,4,Attchd,1971.0,RFn,2.0,495.0,3,Y,0,66,0,0,0,0,0,5,HdBoard,HdBoard,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,1,0,1,1,9,166.08333333333334,11,30,2.5,2409.0,66,3942.0,6,9,10,6,9,4,6,9,35,69755,396,1512.0,2970.0,69755,348775,2.25,35.0,35.0,0.0,35.0,0.0,0.13463487130986962,249.125,2818.0,1626075.0,1,66.0,18368.0,5,3673.6,1993,2,996.5,206.25,2,0,4,4,3,9,1,190000.0,185336.92061493458,Yes
20,RL,67.2,13500,ClearCr,1Fam,1Story,6,7,1960.0,1975.0,None,0.0,3,3,Gd,4,429.0,5,1080.0,93.0,1602.0,1252,0,0,1252,1.0,0.0,1,0,1,1,4,1,4,Attchd,1960.0,RFn,2.0,564.0,3,Y,409,0,0,0,0,0,0,6,BrkFace,Plywood,None,Norm,WD,Flat,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,1,6,208.66666666666666,13,42,2.0,2761.0,409,3935.0,6,9,16,7,12,9,6,9,41,51332,2454,0.0,3384.0,51332,307992,1.3333333333333333,48.0,33.0,15.0,48.0,0.0,0.09274074074074073,313.0,2854.0,3163950.0,1,409.0,16918.0,4,4229.5,1252,1,1252.0,178.0,3,4,8,7,7,7,1,235000.0,217714.815961543,Yes
30,RM,84.0,11340,OldTown,1Fam,1Story,6,5,1923.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,1200.0,1200.0,1200,0,0,1200,0.0,0.0,1,0,4,1,7,0,0,Detchd,1923.0,Unf,1.0,312.0,2,Y,0,0,228,0,0,0,0,2,Wd Sdng,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,BrkTil,0,1,0,1,0,1,0,0,0,0,0,0,0,3,133.33333333333334,11,30,1.0,1200.0,228,3873.0,6,9,8,6,9,2,4,4,30,36000,1368,0.0,1248.0,36000,72000,4.5,83.0,56.0,27.0,83.0,0.0,0.10582010582010581,171.42857142857142,2400.0,2340000.0,1,228.0,14052.0,4,3513.0,1200,1,1200.0,600.0,2,1,9,7,2,9,2,125000.0,117835.00947428179,Yes
50,RL,60.0,9600,Edwards,1Fam,1.5Fin,6,5,1924.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,572.0,572.0,572,524,0,1096,0.0,0.0,1,0,2,1,5,0,0,None,1951.4,None,0.0,0.0,0,N,0,8,128,0,0,0,0,2,Wd Sdng,Wd Sdng,None,RARE,WD,Gable,Reg,Lvl,Gtl,BrkTil,0,0,0,1,0,0,0,0,0,1,0,1,0,3,156.57142857142858,11,30,1.0,1096.0,136,3874.0,6,9,8,6,9,2,0,0,25,27400,816,0.0,0.0,27400,54800,4.5,84.0,58.0,26.0,56.59999999999991,27.40000000000009,0.11416666666666667,219.2,1668.0,1115400.0,2,68.0,11268.0,3,3756.0,1096,2,548.0,286.0,2,8,9,3,2,9,2,79000.0,81887.50429475491,Yes
20,RL,60.0,7200,NAmes,1Fam,1Story,5,7,1950.0,1950.0,None,0.0,3,0,None,0,0.0,0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,1,0,2,1,5,0,0,Detchd,1950.0,Unf,2.0,625.0,3,Y,0,0,0,0,0,0,0,3,Wd Sdng,Wd Sdng,None,Norm,WD,Hip,Reg,Lvl,Gtl,CBlock,0,1,0,1,0,1,0,0,0,1,0,0,0,4,148.57142857142858,12,35,1.0,1040.0,0,3900.0,6,9,0,0,0,0,6,9,23,23920,0,0.0,3750.0,23920,71760,0.0,56.0,56.0,0.0,56.0,0.0,0.14444444444444443,208.0,1040.0,0.0,0,0.0,8865.0,3,2955.0,1040,1,1040.0,0.0,3,7,1,7,3,5,1,109500.0,108030.47662840292,Yes
60,RL,92.0,12003,Timber,1Fam,2Story,8,5,2009.0,2010.0,BrkFace,84.0,3,3,No,1,0.0,1,0.0,774.0,774.0,774,1194,0,1968,0.0,0.0,2,1,4,1,8,1,4,BuiltIn,2009.0,Fin,3.0,680.0,3,Y,0,75,0,0,0,0,0,8,VinylSd,VinylSd,None,Norm,New,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,1,1,9,164.0,13,40,2.5,1968.0,75,4019.0,7,12,10,8,15,2,6,9,41,80688,525,588.0,4080.0,80688,645504,7.5,1.0,0.0,1.0,1.0,0.0,0.16395901024743814,246.0,2742.0,1555740.0,1,75.0,15509.0,5,3101.8,1968,2,984.0,387.0,2,0,6,4,3,3,0,269500.0,275370.99739132007,Yes
60,FV,100.0,12552,Somerst,1Fam,2Story,7,5,2004.0,2005.0,None,0.0,3,3,No,6,222.0,1,0.0,769.0,991.0,991,956,0,1947,0.0,0.0,2,1,3,1,8,1,4,Attchd,2004.0,RFn,2.0,678.0,3,Y,0,136,0,0,0,0,0,7,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,1,0,0,1,0,1,1,8,162.25,12,35,2.5,2169.0,136,4009.0,7,12,14,7,12,7,6,9,43,83721,952,0.0,4068.0,83721,586047,1.7142857142857142,6.0,5.0,1.0,6.0,0.0,0.1551147227533461,243.375,2938.0,1986955.0,1,136.0,16168.0,4,4042.0,1947,2,973.5,141.57142857142858,2,0,6,4,0,0,0,254900.0,237289.26748850837,Yes
60,RL,134.0,19378,Gilbert,1Fam,2Story,7,5,2005.0,2006.0,BrkFace,456.0,3,3,Mn,6,57.0,1,0.0,1335.0,1392.0,1392,1070,0,2462,1.0,0.0,2,1,4,1,9,1,4,Attchd,2006.0,RFn,2.0,576.0,3,Y,239,132,0,168,0,0,0,5,VinylSd,VinylSd,None,Norm,New,Gable,IR1,RARE,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,1,1,9,189.3846153846154,12,35,3.5,2519.0,539,4011.0,7,12,14,7,12,7,6,9,43,105866,3773,3192.0,3456.0,105866,529330,1.7142857142857142,1.0,0.0,1.0,0.0,1.0,0.12705129528331097,273.55555555555554,3854.0,2792352.0,3,179.66666666666666,24264.0,5,4852.8,2462,2,1231.0,198.85714285714286,2,5,0,0,4,0,0,320000.0,297900.1893369213,Yes
20,RL,83.4,11120,Veenker,1Fam,1Story,6,6,1984.0,1984.0,None,0.0,3,3,No,4,660.0,1,0.0,572.0,1232.0,1232,0,0,1232,0.0,0.0,2,0,3,1,6,0,0,Attchd,1984.0,Unf,2.0,516.0,3,Y,0,0,0,0,0,0,0,7,Plywood,Plywood,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,136.88888888888889,12,36,2.0,1892.0,0,3968.0,6,9,12,7,12,5,6,9,36,44352,0,0.0,3096.0,44352,310464,2.4,24.0,24.0,0.0,24.0,0.0,0.11079136690647481,205.33333333333334,2464.0,2444288.0,0,0.0,14100.0,4,3525.0,1232,1,1232.0,246.4,3,1,8,7,3,7,0,162500.0,165002.40234316408,Yes
60,RL,110.0,13688,NridgHt,1Fam,2Story,9,5,2003.0,2004.0,BrkFace,664.0,3,3,Av,6,1016.0,1,0.0,556.0,1572.0,1572,1096,0,2668,1.0,0.0,2,1,3,1,10,2,4,BuiltIn,2003.0,Fin,3.0,726.0,3,Y,400,0,0,0,0,0,0,10,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,190.57142857142858,14,45,3.5,3684.0,400,4007.0,7,12,15,8,15,7,6,9,47,125396,2800,4648.0,4356.0,125396,1253960,2.142857142857143,5.0,4.0,1.0,5.0,0.0,0.19491525423728814,266.8,4240.0,3150288.0,1,400.0,19318.0,5,3863.6,2668,2,1334.0,224.57142857142858,2,5,2,6,7,3,0,412500.0,405016.780674958,Yes
20,RL,95.0,12182,NridgHt,1Fam,1Story,7,5,2005.0,2005.0,BrkFace,226.0,3,3,Mn,4,1201.0,1,0.0,340.0,1541.0,1541,0,0,1541,0.0,0.0,2,0,3,1,7,1,4,Attchd,2005.0,RFn,2.0,532.0,3,Y,0,70,0,0,0,0,0,10,VinylSd,VinylSd,None,Norm,New,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,0,1,8,154.1,12,35,2.0,2742.0,70,4010.0,7,12,12,7,12,5,6,9,41,63181,490,1582.0,3192.0,63181,631810,2.4,5.0,5.0,0.0,5.0,0.0,0.12649811196847807,220.14285714285714,3082.0,3089705.0,1,70.0,16022.0,5,3204.4,1541,1,1541.0,308.2,2,4,8,1,3,0,0,220000.0,231162.70033641992,Yes
45,RL,55.0,5500,OldTown,1Fam,1.5Unf,4,6,1956.0,1956.0,None,0.0,3,3,No,1,0.0,1,0.0,882.0,882.0,882,0,0,882,0.0,0.0,1,0,1,1,4,0,0,None,1940.0,None,0.0,0.0,0,Y,0,0,0,0,0,0,0,2,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,0,0,6,147.0,10,24,1.0,882.0,0,3912.0,6,9,8,6,9,2,0,0,26,22932,0,0.0,0.0,22932,45864,4.5,51.0,51.0,0.0,67.0,-16.0,0.16036363636363637,220.5,1764.0,1725192.0,0,0.0,7264.0,3,2421.3333333333335,882,1,882.0,441.0,3,7,9,2,3,4,1,103200.0,97666.92041446842,Yes
40,RM,40.0,5400,OldTown,1Fam,1Story,6,7,1926.0,2004.0,None,0.0,4,3,Mn,2,370.0,1,0.0,779.0,1149.0,1149,467,0,1616,0.0,0.0,2,0,3,1,5,0,0,Detchd,1926.0,Unf,1.0,216.0,3,Y,0,0,183,0,0,0,0,2,MetalSd,MetalSd,RARE,Norm,WD,Gable,Reg,Lvl,Gtl,BrkTil,0,1,0,1,0,1,0,0,0,1,0,1,0,5,202.0,13,42,2.0,1986.0,183,3930.0,7,12,9,6,9,3,6,9,36,58176,1281,0.0,1296.0,58176,116352,3.0,81.0,3.0,78.0,81.0,0.0,0.2992592592592593,323.2,2765.0,2302596.0,1,183.0,8381.0,4,2095.25,1616,2,808.0,383.0,3,0,9,8,2,1,2,152000.0,153326.6685839722,Yes
